Epoch,DataPoint,Actual_kW,Predicted_kW,Error_kW,MSE,Error_Rate_%,Trained_On
100,17,0.7051356760855684,0.703852,-0.0012836782332429353,0.19272209703922272,31.90160204443192,95-5
100,18,1.6933403775542786,0.75198346,-0.9413569137900879,0.19272209703922272,31.90160204443192,95-5
100,19,0.6356475734355045,0.75198346,0.11633589032868619,0.19272209703922272,31.90160204443192,95-5
100,20,0.89316406449553,0.70919955,-0.18396451672789083,0.19272209703922272,31.90160204443192,95-5
100,21,0.7083288127926777,0.70919955,0.0008707349749614846,0.19272209703922272,31.90160204443192,95-5
100,22,1.3086677003512133,0.84031457,-0.46835313326213246,0.19272209703922272,31.90160204443192,95-5
100,23,1.6622463657407407,0.84031457,-0.8219317986516599,0.19272209703922272,31.90160204443192,95-5
100,24,1.9879143119412517,0.84513277,-1.1427815437871074,0.19272209703922272,31.90160204443192,95-5
100,25,0.7868427322796937,0.84513277,0.058290035874450585,0.19272209703922272,31.90160204443192,95-5
100,26,0.9312841843510778,0.7439898,-0.1872943591023596,0.19272209703922272,31.90160204443192,95-5
100,27,0.8314014509115281,0.7439898,-0.0874116256628098,0.19272209703922272,31.90160204443192,95-5
100,28,1.1464258491230728,0.97526443,-0.17116141907699123,0.19272209703922272,31.90160204443192,95-5
100,29,0.7763566463022102,0.97526443,0.1989077837438713,0.19272209703922272,31.90160204443192,95-5
100,30,1.5875495970848594,0.7946422,-0.7929073870781456,0.19272209703922272,31.90160204443192,95-5
100,31,0.7684309598061546,0.7946424,0.02621142901449358,0.19272209703922272,31.90160204443192,95-5
100,32,1.6457757205885584,0.79439807,-0.8513776512068445,0.19272209703922272,31.90160204443192,95-5
100,33,0.8024889480008125,0.7943981,-0.008090819014453854,0.19272209703922272,31.90160204443192,95-5
100,34,1.3536300922754945,0.74231285,-0.6113172437075318,0.19272209703922272,31.90160204443192,95-5
100,35,1.2823567472217172,0.74231285,-0.5400438986537546,0.19272209703922272,31.90160204443192,95-5
100,36,1.5055385119411049,0.80067277,-0.7048657423945961,0.19272209703922272,31.90160204443192,95-5
100,37,0.5818457903451398,0.80067277,0.21882697920136895,0.19272209703922272,31.90160204443192,95-5
100,38,0.7362712257984946,0.84860706,0.11233583749496245,0.19272209703922272,31.90160204443192,95-5
100,39,1.388769331739815,0.8486073,-0.540162030027779,0.19272209703922272,31.90160204443192,95-5
150,1,0.5506173179945054,0.9496258,0.3990084721246657,0.1850155144929886,33.092537430945406,80-20
150,2,0.5160964232295481,0.98086387,0.464767445960668,0.1850155144929886,33.092537430945406,80-20
150,3,0.5421864131701631,0.98086387,0.4386774560200529,0.1850155144929886,33.092537430945406,80-20
150,4,0.6090397748779,0.88640726,0.27736748124850386,0.1850155144929886,33.092537430945406,80-20
150,5,0.5075435428113553,0.88640726,0.37886371331504853,0.1850155144929886,33.092537430945406,80-20
150,6,0.9746411739302365,0.716932,-0.2577091752005307,0.1850155144929886,33.092537430945406,80-20
150,7,0.5837289087301588,0.716932,0.133203089999547,0.1850155144929886,33.092537430945406,80-20
150,8,0.7665944745879123,0.70507437,-0.06152010468053315,0.1850155144929886,33.092537430945406,80-20
150,9,0.5807860241147741,0.70507437,0.12428834579260506,0.1850155144929886,33.092537430945406,80-20
150,10,0.9698702745171494,1.0894694,0.11959915831366119,0.1850155144929886,33.092537430945406,80-20
150,11,0.508248287580475,1.0894694,0.5812211452503355,0.1850155144929886,33.092537430945406,80-20
150,12,1.1035947557471266,1.0626549,-0.040939902880000156,0.1850155144929886,33.092537430945406,80-20
150,13,1.1074021232439335,1.0626549,-0.044747270376807036,0.1850155144929886,33.092537430945406,80-20
150,14,1.2253953703703704,0.9769353,-0.24846004331730032,0.1850155144929886,33.092537430945406,80-20
150,15,0.9044401021711366,0.9769353,0.0724952248819335,0.1850155144929886,33.092537430945406,80-20
150,16,0.6202817329182632,0.7284696,0.10818787729597024,0.1850155144929886,33.092537430945406,80-20
150,17,0.7051356760855684,0.7284696,0.023333934128665024,0.1850155144929886,33.092537430945406,80-20
150,18,1.6933403775542786,0.7743521,-0.918988303884845,0.1850155144929886,33.092537430945406,80-20
150,19,0.6356475734355045,0.7743521,0.1387045002339291,0.1850155144929886,33.092537430945406,80-20
150,20,0.89316406449553,0.71474516,-0.17841890057798848,0.1850155144929886,33.092537430945406,80-20
150,21,0.7083288127926777,0.71474516,0.006416351124863828,0.1850155144929886,33.092537430945406,80-20
150,22,1.3086677003512133,0.8268026,-0.4818650890002001,0.1850155144929886,33.092537430945406,80-20
150,23,1.6622463657407407,0.8268026,-0.8354437543897275,0.1850155144929886,33.092537430945406,80-20
150,24,1.9879143119412517,0.8421099,-1.1458043933468913,0.1850155144929886,33.092537430945406,80-20
150,25,0.7868427322796937,0.8421099,0.05526718631466665,0.1850155144929886,33.092537430945406,80-20
150,26,0.9312841843510778,0.74500304,-0.18628113974582272,0.1850155144929886,33.092537430945406,80-20
150,27,0.8314014509115281,0.74500304,-0.08639840630627293,0.1850155144929886,33.092537430945406,80-20
150,28,1.1464258491230728,0.9358159,-0.21060997836120143,0.1850155144929886,33.092537430945406,80-20
150,29,0.7763566463022102,0.9358159,0.1594592244596611,0.1850155144929886,33.092537430945406,80-20
150,30,1.5875495970848594,0.80196404,-0.7855855525139366,0.1850155144929886,33.092537430945406,80-20
150,31,0.7684309598061546,0.80196404,0.03353308476476824,0.1850155144929886,33.092537430945406,80-20
150,32,1.6457757205885584,0.81855214,-0.8272235841673548,0.1850155144929886,33.092537430945406,80-20
150,33,0.8024889480008125,0.8185521,0.01606312881574634,0.1850155144929886,33.092537430945406,80-20
150,34,1.3536300922754945,0.7735,-0.5801300670031251,0.1850155144929886,33.092537430945406,80-20
150,35,1.2823567472217172,0.7735,-0.5088567219493478,0.1850155144929886,33.092537430945406,80-20
150,36,1.5055385119411049,0.7984891,-0.7070494181605873,0.1850155144929886,33.092537430945406,80-20
150,37,0.5818457903451398,0.7984891,0.21664330343537774,0.1850155144929886,33.092537430945406,80-20
150,38,0.7362712257984946,0.8447547,0.10848347009383941,0.1850155144929886,33.092537430945406,80-20
150,39,1.388769331739815,0.84475476,-0.5440145762428363,0.1850155144929886,33.092537430945406,80-20
200,1,0.5506173179945054,0.92848027,0.3778629495302138,0.1969153881072998,32.589639304484116,95-5
200,2,0.5160964232295481,0.7761317,0.26003526631894436,0.1969153881072998,32.589639304484116,95-5
200,3,0.5421864131701631,0.7761317,0.2339452763783293,0.1969153881072998,32.589639304484116,95-5
200,4,0.6090397748779,0.7398551,0.13081533576739424,0.1969153881072998,32.589639304484116,95-5
200,5,0.5075435428113553,0.7398551,0.23231156783393891,0.1969153881072998,32.589639304484116,95-5
200,6,0.9746411739302365,0.6593665,-0.31527468547351045,0.1969153881072998,32.589639304484116,95-5
200,7,0.5837289087301588,0.6593665,0.07563757972656726,0.1969153881072998,32.589639304484116,95-5
200,8,0.7665944745879123,0.6881457,-0.0784487774710605,0.1969153881072998,32.589639304484116,95-5
200,9,0.5807860241147741,0.6881457,0.10735967300207772,0.1969153881072998,32.589639304484116,95-5
200,10,0.9698702745171494,0.9853625,0.015492255237489316,0.1969153881072998,32.589639304484116,95-5
200,11,0.508248287580475,0.9853625,0.47711424217416365,0.1969153881072998,32.589639304484116,95-5
200,12,1.1035947557471266,0.9046545,-0.19894025287847428,0.1969153881072998,32.589639304484116,95-5
200,13,1.1074021232439335,0.9046545,-0.20274762037528116,0.1969153881072998,32.589639304484116,95-5
200,14,1.2253953703703704,0.7905599,-0.434835482484323,0.1969153881072998,32.589639304484116,95-5
200,15,0.9044401021711366,0.7905599,-0.11388021428508921,0.1969153881072998,32.589639304484116,95-5
200,16,0.6202817329182632,0.69122595,0.07094421303129128,0.1969153881072998,32.589639304484116,95-5
200,17,0.7051356760855684,0.69122595,-0.013909730136013931,0.1969153881072998,32.589639304484116,95-5
200,18,1.6933403775542786,0.7311846,-0.9621557757705261,0.1969153881072998,32.589639304484116,95-5
200,19,0.6356475734355045,0.7311846,0.09553702834824795,0.1969153881072998,32.589639304484116,95-5
200,20,0.89316406449553,0.6923454,-0.20081868371244893,0.1969153881072998,32.589639304484116,95-5
200,21,0.7083288127926777,0.6923454,-0.01598343200959662,0.1969153881072998,32.589639304484116,95-5
200,22,1.3086677003512133,0.77164584,-0.5370218563685167,0.1969153881072998,32.589639304484116,95-5
200,23,1.6622463657407407,0.77164584,-0.8906005217580442,0.1969153881072998,32.589639304484116,95-5
200,24,1.9879143119412517,0.7776934,-1.2102209210949992,0.1969153881072998,32.589639304484116,95-5
200,25,0.7868427322796937,0.7776934,-0.00914934143344126,0.1969153881072998,32.589639304484116,95-5
200,26,0.9312841843510778,0.7106249,-0.22065931071292477,0.1969153881072998,32.589639304484116,95-5
200,27,0.8314014509115281,0.7106249,-0.12077657727337499,0.1969153881072998,32.589639304484116,95-5
200,28,1.1464258491230728,0.9196953,-0.22673053137786403,0.1969153881072998,32.589639304484116,95-5
200,29,0.7763566463022102,0.9196953,0.1433386714429985,0.1969153881072998,32.589639304484116,95-5
200,30,1.5875495970848594,0.7870244,-0.8005252183083091,0.1969153881072998,32.589639304484116,95-5
200,31,0.7684309598061546,0.78702426,0.01859329976110613,0.1969153881072998,32.589639304484116,95-5
200,32,1.6457757205885584,0.79992723,-0.8458484859389002,0.1969153881072998,32.589639304484116,95-5
200,33,0.8024889480008125,0.799927,-0.002561951769733395,0.1969153881072998,32.589639304484116,95-5
200,34,1.3536300922754945,0.7683345,-0.5852955843332948,0.1969153881072998,32.589639304484116,95-5
200,35,1.2823567472217172,0.7683345,-0.5140222392795175,0.1969153881072998,32.589639304484116,95-5
200,36,1.5055385119411049,0.757816,-0.7477224952670631,0.1969153881072998,32.589639304484116,95-5
200,37,0.5818457903451398,0.757816,0.1759702263289019,0.1969153881072998,32.589639304484116,95-5
200,38,0.7362712257984946,0.827255,0.09098378480636382,0.1969153881072998,32.589639304484116,95-5
200,39,1.388769331739815,0.827255,-0.5615143211349567,0.1969153881072998,32.589639304484116,95-5
250,1,0.5506173179945054,1.1592678,0.6086504651704726,0.18802139163017273,36.01615288704511,80-20
250,2,0.5160964232295481,1.1811502,0.66505377475324,0.18802139163017273,36.01615288704511,80-20
250,3,0.5421864131701631,1.1811502,0.638963784812625,0.18802139163017273,36.01615288704511,80-20
250,4,0.6090397748779,0.97892433,0.3698845591713249,0.18802139163017273,36.01615288704511,80-20
250,5,0.5075435428113553,0.97892433,0.4713807912378696,0.18802139163017273,36.01615288704511,80-20
250,6,0.9746411739302365,0.71524704,-0.25939413890368623,0.18802139163017273,36.01615288704511,80-20
250,7,0.5837289087301588,0.71524704,0.13151812629639148,0.18802139163017273,36.01615288704511,80-20
250,8,0.7665944745879123,0.7789038,0.012309307779793999,0.18802139163017273,36.01615288704511,80-20
250,9,0.5807860241147741,0.7789038,0.1981177582529322,0.18802139163017273,36.01615288704511,80-20
250,10,0.9698702745171494,1.3056796,0.33580928519049225,0.18802139163017273,36.01615288704511,80-20
250,11,0.508248287580475,1.3056796,0.7974312721271666,0.18802139163017273,36.01615288704511,80-20
250,12,1.1035947557471266,1.2618924,0.15829768218774887,0.18802139163017273,36.01615288704511,80-20
250,13,1.1074021232439335,1.2618924,0.154490314690942,0.18802139163017273,36.01615288704511,80-20
250,14,1.2253953703703704,1.2153319,-0.010063458329659936,0.18802139163017273,36.01615288704511,80-20
250,15,0.9044401021711366,1.2153319,0.3108918098695739,0.18802139163017273,36.01615288704511,80-20
250,16,0.6202817329182632,0.7747484,0.154466652034282,0.18802139163017273,36.01615288704511,80-20
250,17,0.7051356760855684,0.7747484,0.06961270886697679,0.18802139163017273,36.01615288704511,80-20
250,18,1.6933403775542786,0.87700343,-0.8163369462340881,0.18802139163017273,36.01615288704511,80-20
250,19,0.6356475734355045,0.87700343,0.24135585788468594,0.18802139163017273,36.01615288704511,80-20
250,20,0.89316406449553,0.784262,-0.10890206298109517,0.18802139163017273,36.01615288704511,80-20
250,21,0.7083288127926777,0.784262,0.07593318872175714,0.18802139163017273,36.01615288704511,80-20
250,22,1.3086677003512133,0.9422597,-0.36640797144267445,0.18802139163017273,36.01615288704511,80-20
250,23,1.6622463657407407,0.9422597,-0.7199866368322019,0.18802139163017273,36.01615288704511,80-20
250,24,1.9879143119412517,0.990389,-0.9975253224927043,0.18802139163017273,36.01615288704511,80-20
250,25,0.7868427322796937,0.990389,0.20354625716885366,0.18802139163017273,36.01615288704511,80-20
250,26,0.9312841843510778,0.8289072,-0.1023769925976904,0.18802139163017273,36.01615288704511,80-20
250,27,0.8314014509115281,0.8289072,-0.0024942591581406104,0.18802139163017273,36.01615288704511,80-20
250,28,1.1464258491230728,1.2048827,0.0584568918513535,0.18802139163017273,36.01615288704511,80-20
250,29,0.7763566463022102,1.2048827,0.42852609467221603,0.18802139163017273,36.01615288704511,80-20
250,30,1.5875495970848594,0.93512124,-0.6524283588532005,0.18802139163017273,36.01615288704511,80-20
250,31,0.7684309598061546,0.93512106,0.16669009961157,0.18802139163017273,36.01615288704511,80-20
250,32,1.6457757205885584,0.9480489,-0.697726830951565,0.18802139163017273,36.01615288704511,80-20
250,33,0.8024889480008125,0.94804883,0.14555988203153614,0.18802139163017273,36.01615288704511,80-20
250,34,1.3536300922754945,0.86615324,-0.48747685207163705,0.18802139163017273,36.01615288704511,80-20
250,35,1.2823567472217172,0.86615324,-0.4162035070178598,0.18802139163017273,36.01615288704511,80-20
250,36,1.5055385119411049,0.9093081,-0.5962304360362587,0.18802139163017273,36.01615288704511,80-20
250,37,0.5818457903451398,0.9093081,0.32746228555970636,0.18802139163017273,36.01615288704511,80-20
250,38,0.7362712257984946,1.0375793,0.3013080722209146,0.18802139163017273,36.01615288704511,80-20
250,39,1.388769331739815,1.0375793,-0.3511900337204059,0.18802139163017273,36.01615288704511,80-20
300,1,0.5506173179945054,1.0141034,0.4634860946336684,0.1791461706161499,33.00028589685427,95-5
300,2,0.5160964232295481,1.0052799,0.4891834754139456,0.1791461706161499,33.00028589685427,95-5
300,3,0.5421864131701631,1.0052799,0.4630934854733305,0.1791461706161499,33.00028589685427,95-5
300,4,0.6090397748779,0.8871928,0.27815301086199873,0.1791461706161499,33.00028589685427,95-5
300,5,0.5075435428113553,0.8871928,0.3796492429285434,0.1791461706161499,33.00028589685427,95-5
300,6,0.9746411739302365,0.70269084,-0.27195033416278047,0.1791461706161499,33.00028589685427,95-5
300,7,0.5837289087301588,0.70269084,0.11896193103729724,0.1791461706161499,33.00028589685427,95-5
300,8,0.7665944745879123,0.73415315,-0.032441323075766304,0.1791461706161499,33.00028589685427,95-5
300,9,0.5807860241147741,0.73415315,0.1533671273973719,0.1791461706161499,33.00028589685427,95-5
300,10,0.9698702745171494,1.2028205,0.23295026495733795,0.1791461706161499,33.00028589685427,95-5
300,11,0.508248287580475,1.2028205,0.6945722518940123,0.1791461706161499,33.00028589685427,95-5
300,12,1.1035947557471266,1.1011226,-0.002472138025569004,0.1791461706161499,33.00028589685427,95-5
300,13,1.1074021232439335,1.1011226,-0.006279505522375883,0.1791461706161499,33.00028589685427,95-5
300,14,1.2253953703703704,1.0424607,-0.18293469036243581,0.1791461706161499,33.00028589685427,95-5
300,15,0.9044401021711366,1.0424607,0.138020577836798,0.1791461706161499,33.00028589685427,95-5
300,16,0.6202817329182632,0.7354305,0.11514874613141945,0.1791461706161499,33.00028589685427,95-5
300,17,0.7051356760855684,0.7354305,0.030294802964114242,0.1791461706161499,33.00028589685427,95-5
300,18,1.6933403775542786,0.8058507,-0.8874896929114868,0.1791461706161499,33.00028589685427,95-5
300,19,0.6356475734355045,0.8058507,0.17020311120728726,0.1791461706161499,33.00028589685427,95-5
300,20,0.89316406449553,0.7420141,-0.1511499544071816,0.1791461706161499,33.00028589685427,95-5
300,21,0.7083288127926777,0.7420141,0.03368529729567071,0.1791461706161499,33.00028589685427,95-5
300,22,1.3086677003512133,0.8750213,-0.43364642149302846,0.1791461706161499,33.00028589685427,95-5
300,23,1.6622463657407407,0.8750213,-0.7872250868825559,0.1791461706161499,33.00028589685427,95-5
300,24,1.9879143119412517,0.895596,-1.092318284566984,0.1791461706161499,33.00028589685427,95-5
300,25,0.7868427322796937,0.895596,0.10875329509457388,0.1791461706161499,33.00028589685427,95-5
300,26,0.9312841843510778,0.7699362,-0.16134798039447384,0.1791461706161499,33.00028589685427,95-5
300,27,0.8314014509115281,0.7699362,-0.06146524695492406,0.1791461706161499,33.00028589685427,95-5
300,28,1.1464258491230728,1.137258,-0.009167796297145037,0.1791461706161499,33.00028589685427,95-5
300,29,0.7763566463022102,1.137258,0.3609014065237175,0.1791461706161499,33.00028589685427,95-5
300,30,1.5875495970848594,0.8971801,-0.6903695166710411,0.1791461706161499,33.00028589685427,95-5
300,31,0.7684309598061546,0.8971801,0.12874912060766375,0.1791461706161499,33.00028589685427,95-5
300,32,1.6457757205885584,0.89924157,-0.7465341539305383,0.1791461706161499,33.00028589685427,95-5
300,33,0.8024889480008125,0.89924145,0.09675249944791797,0.1791461706161499,33.00028589685427,95-5
300,34,1.3536300922754945,0.85706365,-0.49656644119059457,0.1791461706161499,33.00028589685427,95-5
300,35,1.2823567472217172,0.85706365,-0.4252930961368173,0.1791461706161499,33.00028589685427,95-5
300,36,1.5055385119411049,0.85344625,-0.6520922667476234,0.1791461706161499,33.00028589685427,95-5
300,37,0.5818457903451398,0.85344625,0.2716004548483416,0.1791461706161499,33.00028589685427,95-5
300,38,0.7362712257984946,0.9782649,0.24199370206558013,0.1791461706161499,33.00028589685427,95-5
300,39,1.388769331739815,0.9782649,-0.4105044038757404,0.1791461706161499,33.00028589685427,95-5
350,1,0.5506173179945054,0.94779474,0.3971774174371657,0.17576970160007477,32.707365434941224,80-20
350,2,0.5160964232295481,0.90365076,0.3875543374210867,0.17576970160007477,32.707365434941224,80-20
350,3,0.5421864131701631,0.90365076,0.3614643474804716,0.17576970160007477,32.707365434941224,80-20
350,4,0.6090397748779,0.83231634,0.22327656413806074,0.17576970160007477,32.707365434941224,80-20
350,5,0.5075435428113553,0.83231634,0.3247727962046054,0.17576970160007477,32.707365434941224,80-20
350,6,0.9746411739302365,0.6701334,-0.30450776204592866,0.17576970160007477,32.707365434941224,80-20
350,7,0.5837289087301588,0.6701334,0.08640450315414905,0.17576970160007477,32.707365434941224,80-20
350,8,0.7665944745879123,0.7396419,-0.026952569756979683,0.17576970160007477,32.707365434941224,80-20
350,9,0.5807860241147741,0.7396419,0.15885588071615853,0.17576970160007477,32.707365434941224,80-20
350,10,0.9698702745171494,1.1622373,0.19236701205053863,0.17576970160007477,32.707365434941224,80-20
350,11,0.508248287580475,1.1622373,0.653988998987213,0.17576970160007477,32.707365434941224,80-20
350,12,1.1035947557471266,0.9268874,-0.17670736274938492,0.17576970160007477,32.707365434941224,80-20
350,13,1.1074021232439335,0.9268874,-0.1805147302461918,0.17576970160007477,32.707365434941224,80-20
350,14,1.2253953703703704,0.92625237,-0.2991430052580657,0.17576970160007477,32.707365434941224,80-20
350,15,0.9044401021711366,0.92625237,0.021812262941168115,0.17576970160007477,32.707365434941224,80-20
350,16,0.6202817329182632,0.7726871,0.15240534460401467,0.17576970160007477,32.707365434941224,80-20
350,17,0.7051356760855684,0.7726871,0.06755140143670946,0.17576970160007477,32.707365434941224,80-20
350,18,1.6933403775542786,0.82565683,-0.8676835462897827,0.17576970160007477,32.707365434941224,80-20
350,19,0.6356475734355045,0.82565683,0.19000925782899136,0.17576970160007477,32.707365434941224,80-20
350,20,0.89316406449553,0.7863723,-0.10679176053282247,0.17576970160007477,32.707365434941224,80-20
350,21,0.7083288127926777,0.7863723,0.07804349117002984,0.17576970160007477,32.707365434941224,80-20
350,22,1.3086677003512133,0.89144355,-0.41722414976451283,0.17576970160007477,32.707365434941224,80-20
350,23,1.6622463657407407,0.89144355,-0.7708028151540403,0.17576970160007477,32.707365434941224,80-20
350,24,1.9879143119412517,0.9212217,-1.0666926384526347,0.17576970160007477,32.707365434941224,80-20
350,25,0.7868427322796937,0.9212217,0.13437894120892324,0.17576970160007477,32.707365434941224,80-20
350,26,0.9312841843510778,0.82610583,-0.10517835129748898,0.17576970160007477,32.707365434941224,80-20
350,27,0.8314014509115281,0.82610583,-0.005295617857939194,0.17576970160007477,32.707365434941224,80-20
350,28,1.1464258491230728,1.1016424,-0.04478347889907375,0.17576970160007477,32.707365434941224,80-20
350,29,0.7763566463022102,1.1016424,0.3252857239217888,0.17576970160007477,32.707365434941224,80-20
350,30,1.5875495970848594,0.86814255,-0.7194070518616233,0.17576970160007477,32.707365434941224,80-20
350,31,0.7684309598061546,0.8681426,0.09971164502172625,0.17576970160007477,32.707365434941224,80-20
350,32,1.6457757205885584,0.85586816,-0.7899075598639185,0.17576970160007477,32.707365434941224,80-20
350,33,0.8024889480008125,0.8558683,0.05337933193311695,0.17576970160007477,32.707365434941224,80-20
350,34,1.3536300922754945,0.82106763,-0.532562461030835,0.17576970160007477,32.707365434941224,80-20
350,35,1.2823567472217172,0.82106763,-0.4612891159770578,0.17576970160007477,32.707365434941224,80-20
350,36,1.5055385119411049,0.87829995,-0.6272385603877602,0.17576970160007477,32.707365434941224,80-20
350,37,0.5818457903451398,0.87829995,0.2964541612082049,0.17576970160007477,32.707365434941224,80-20
350,38,0.7362712257984946,0.9248091,0.1885378724452188,0.17576970160007477,32.707365434941224,80-20
350,39,1.388769331739815,0.9248092,-0.46396011428681216,0.17576970160007477,32.707365434941224,80-20
400,1,0.5506173179945054,0.91385925,0.3632419301668105,0.1743975728750229,33.377786234823155,95-5
400,2,0.5160964232295481,1.0314618,0.5153654116779837,0.1743975728750229,33.377786234823155,95-5
400,3,0.5421864131701631,1.0314618,0.4892754217373686,0.1743975728750229,33.377786234823155,95-5
400,4,0.6090397748779,0.9141429,0.30510313178790205,0.1743975728750229,33.377786234823155,95-5
400,5,0.5075435428113553,0.9141429,0.4065993638544467,0.1743975728750229,33.377786234823155,95-5
400,6,0.9746411739302365,0.72767186,-0.24696931228167696,0.1743975728750229,33.377786234823155,95-5
400,7,0.5837289087301588,0.72767186,0.14394295291840076,0.1743975728750229,33.377786234823155,95-5
400,8,0.7665944745879123,0.7474067,-0.019187753472799995,0.1743975728750229,33.377786234823155,95-5
