Epoch,DataPoint,Actual_kW,Predicted_kW,Error_kW,MSE,RMSE,Error_Rate_%
100,12,1.1035947557471266,1.1581507,0.054555917165471035,0.18504133820533752,0.4301643153555831,30.684584956698362
100,13,1.1074021232439335,1.1581507,0.050748549668664156,0.18504133820533752,0.4301643153555831,30.684584956698362
100,14,1.2253953703703704,0.90683126,-0.3185641058745208,0.18504133820533752,0.4301643153555831,30.684584956698362
100,15,0.9044401021711366,0.90683126,0.0023911623247130365,0.18504133820533752,0.4301643153555831,30.684584956698362
100,16,0.6202817329182632,0.7174358,0.09715404426908425,0.18504133820533752,0.4301643153555831,30.684584956698362
100,17,0.7051356760855684,0.7174358,0.012300101101779037,0.18504133820533752,0.4301643153555831,30.684584956698362
100,18,1.6933403775542786,0.7677007,-0.9256397054046204,0.18504133820533752,0.4301643153555831,30.684584956698362
100,19,0.6356475734355045,0.7677007,0.13205309871415372,0.18504133820533752,0.4301643153555831,30.684584956698362
100,20,0.89316406449553,0.73628706,-0.15687700709578023,0.18504133820533752,0.4301643153555831,30.684584956698362
100,21,0.7083288127926777,0.73628706,0.02795824460707208,0.18504133820533752,0.4301643153555831,30.684584956698362
100,22,1.3086677003512133,0.8304982,-0.4781694818148363,0.18504133820533752,0.4301643153555831,30.684584956698362
100,23,1.6622463657407407,0.8304982,-0.8317481472043637,0.18504133820533752,0.4301643153555831,30.684584956698362
100,24,1.9879143119412517,0.847355,-1.1405593038159465,0.18504133820533752,0.4301643153555831,30.684584956698362
100,25,0.7868427322796937,0.847355,0.060512275845611474,0.18504133820533752,0.4301643153555831,30.684584956698362
100,26,0.9312841843510778,0.74992716,-0.18135702122699338,0.18504133820533752,0.4301643153555831,30.684584956698362
100,27,0.8314014509115281,0.74992716,-0.08147428778744359,0.18504133820533752,0.4301643153555831,30.684584956698362
100,28,1.1464258491230728,1.1907026,0.04427670844070897,0.18504133820533752,0.4301643153555831,30.684584956698362
100,29,0.7763566463022102,1.1907026,0.4143459112615715,0.18504133820533752,0.4301643153555831,30.684584956698362
100,30,1.5875495970848594,0.97494495,-0.612604647934774,0.18504133820533752,0.4301643153555831,30.684584956698362
100,31,0.7684309598061546,0.97494507,0.2065141085532204,0.18504133820533752,0.4301643153555831,30.684584956698362
100,32,1.6457757205885584,1.0766357,-0.5691400022429163,0.18504133820533752,0.4301643153555831,30.684584956698362
100,33,0.8024889480008125,1.0766354,0.27414641271696094,0.18504133820533752,0.4301643153555831,30.684584956698362
100,34,1.3536300922754945,0.9229932,-0.43063690913950814,0.18504133820533752,0.4301643153555831,30.684584956698362
100,35,1.2823567472217172,0.9229932,-0.3593635640857309,0.18504133820533752,0.4301643153555831,30.684584956698362
100,36,1.5055385119411049,0.82833153,-0.6772069818469582,0.18504133820533752,0.4301643153555831,30.684584956698362
100,37,0.5818457903451398,0.82833153,0.2464857397490069,0.18504133820533752,0.4301643153555831,30.684584956698362
100,38,0.7362712257984946,1.0865225,0.3502512341853311,0.18504133820533752,0.4301643153555831,30.684584956698362
100,39,1.388769331739815,1.0865225,-0.3022468717559894,0.18504133820533752,0.4301643153555831,30.684584956698362
150,1,0.5506173179945054,0.8439527,0.2933353974023757,0.1873898208141327,0.4328854592315763,31.100215370731366
150,2,0.5160964232295481,0.7899833,0.27388684932294216,0.1873898208141327,0.4328854592315763,31.100215370731366
150,3,0.5421864131701631,0.7899833,0.2477968593823271,0.1873898208141327,0.4328854592315763,31.100215370731366
150,4,0.6090397748779,0.8423637,0.233323940293914,0.1873898208141327,0.4328854592315763,31.100215370731366
150,5,0.5075435428113553,0.8423637,0.3348201723604587,0.1873898208141327,0.4328854592315763,31.100215370731366
150,6,0.9746411739302365,0.6299099,-0.3447313009215085,0.1873898208141327,0.4328854592315763,31.100215370731366
150,7,0.5837289087301588,0.6299099,0.046180964278569214,0.1873898208141327,0.4328854592315763,31.100215370731366
150,8,0.7665944745879123,0.7164812,-0.05011326578664277,0.1873898208141327,0.4328854592315763,31.100215370731366
150,9,0.5807860241147741,0.7164812,0.13569518468649544,0.1873898208141327,0.4328854592315763,31.100215370731366
150,10,0.9698702745171494,1.1423062,0.1724359340933853,0.1873898208141327,0.4328854592315763,31.100215370731366
150,11,0.508248287580475,1.1423062,0.6340579210300596,0.1873898208141327,0.4328854592315763,31.100215370731366
150,12,1.1035947557471266,1.1365905,0.03299572505731674,0.1873898208141327,0.4328854592315763,31.100215370731366
150,13,1.1074021232439335,1.1365905,0.02918835756050986,0.1873898208141327,0.4328854592315763,31.100215370731366
150,14,1.2253953703703704,0.96607393,-0.2593214401068511,0.1873898208141327,0.4328854592315763,31.100215370731366
150,15,0.9044401021711366,0.96607393,0.061633828092382714,0.1873898208141327,0.4328854592315763,31.100215370731366
150,16,0.6202817329182632,0.69633836,0.07605662262296609,0.1873898208141327,0.4328854592315763,31.100215370731366
150,17,0.7051356760855684,0.69633836,-0.008797320544339127,0.1873898208141327,0.4328854592315763,31.100215370731366
150,18,1.6933403775542786,0.71485794,-0.978482441648822,0.1873898208141327,0.4328854592315763,31.100215370731366
150,19,0.6356475734355045,0.71485794,0.07921036246995206,0.1873898208141327,0.4328854592315763,31.100215370731366
150,20,0.89316406449553,0.699213,-0.19395103654142842,0.1873898208141327,0.4328854592315763,31.100215370731366
150,21,0.7083288127926777,0.699213,-0.009115784838576113,0.1873898208141327,0.4328854592315763,31.100215370731366
150,22,1.3086677003512133,0.87904656,-0.429621141017412,0.1873898208141327,0.4328854592315763,31.100215370731366
150,23,1.6622463657407407,0.87904656,-0.7831998064069394,0.1873898208141327,0.4328854592315763,31.100215370731366
150,24,1.9879143119412517,0.7969244,-1.1909898996907329,0.1873898208141327,0.4328854592315763,31.100215370731366
150,25,0.7868427322796937,0.7969244,0.010081679970825097,0.1873898208141327,0.4328854592315763,31.100215370731366
150,26,0.9312841843510778,0.7212526,-0.21003156413089352,0.1873898208141327,0.4328854592315763,31.100215370731366
150,27,0.8314014509115281,0.7212526,-0.11014883069134374,0.1873898208141327,0.4328854592315763,31.100215370731366
150,28,1.1464258491230728,1.1963297,0.049903863744664045,0.1873898208141327,0.4328854592315763,31.100215370731366
150,29,0.7763566463022102,1.1963297,0.4199730665655266,0.1873898208141327,0.4328854592315763,31.100215370731366
150,30,1.5875495970848594,0.9641584,-0.6233911812904869,0.1873898208141327,0.4328854592315763,31.100215370731366
150,31,0.7684309598061546,0.9641583,0.1957273367789284,0.1873898208141327,0.4328854592315763,31.100215370731366
150,32,1.6457757205885584,1.0657713,-0.5800043792647058,0.1873898208141327,0.4328854592315763,31.100215370731366
150,33,0.8024889480008125,1.0657713,0.26328239332304004,0.1873898208141327,0.4328854592315763,31.100215370731366
150,34,1.3536300922754945,0.91046494,-0.4431651498202027,0.1873898208141327,0.4328854592315763,31.100215370731366
150,35,1.2823567472217172,0.91046494,-0.37189180476642547,0.1873898208141327,0.4328854592315763,31.100215370731366
150,36,1.5055385119411049,0.8064598,-0.6990787274333534,0.1873898208141327,0.4328854592315763,31.100215370731366
150,37,0.5818457903451398,0.8064598,0.22461399416261163,0.1873898208141327,0.4328854592315763,31.100215370731366
150,38,0.7362712257984946,1.0885353,0.35226408303939605,0.1873898208141327,0.4328854592315763,31.100215370731366
150,39,1.388769331739815,1.0885351,-0.30023426132050357,0.1873898208141327,0.4328854592315763,31.100215370731366
200,1,0.5506173179945054,0.8172463,0.26662899986895894,0.18987761437892914,0.4357494858045493,32.53738979612281
200,2,0.5160964232295481,0.8121106,0.2960141796261343,0.18987761437892914,0.4357494858045493,32.53738979612281
200,3,0.5421864131701631,0.8121106,0.26992418968551923,0.18987761437892914,0.4357494858045493,32.53738979612281
200,4,0.6090397748779,0.79312193,0.1840821590591728,0.18987761437892914,0.4357494858045493,32.53738979612281
200,5,0.5075435428113553,0.79312193,0.2855783911257175,0.18987761437892914,0.4357494858045493,32.53738979612281
200,6,0.9746411739302365,0.6178193,-0.3568218646956174,0.18987761437892914,0.4357494858045493,32.53738979612281
200,7,0.5837289087301588,0.6178193,0.03409040050446033,0.18987761437892914,0.4357494858045493,32.53738979612281
200,8,0.7665944745879123,0.7913092,0.0247147032876065,0.18987761437892914,0.4357494858045493,32.53738979612281
200,9,0.5807860241147741,0.7913092,0.2105231537607447,0.18987761437892914,0.4357494858045493,32.53738979612281
200,10,0.9698702745171494,1.3047253,0.33485501482763824,0.18987761437892914,0.4357494858045493,32.53738979612281
200,11,0.508248287580475,1.3047253,0.7964770017643126,0.18987761437892914,0.4357494858045493,32.53738979612281
200,12,1.1035947557471266,1.232487,0.1288922075249681,0.18987761437892914,0.4357494858045493,32.53738979612281
200,13,1.1074021232439335,1.232487,0.12508484002816123,0.18987761437892914,0.4357494858045493,32.53738979612281
200,14,1.2253953703703704,0.9829241,-0.24247126663349294,0.18987761437892914,0.4357494858045493,32.53738979612281
200,15,0.9044401021711366,0.9829241,0.07848400156574087,0.18987761437892914,0.4357494858045493,32.53738979612281
200,16,0.6202817329182632,0.72597724,0.10569550907468728,0.18987761437892914,0.4357494858045493,32.53738979612281
200,17,0.7051356760855684,0.72597724,0.020841565907382065,0.18987761437892914,0.4357494858045493,32.53738979612281
200,18,1.6933403775542786,0.80921686,-0.8841235205977966,0.18987761437892914,0.4357494858045493,32.53738979612281
200,19,0.6356475734355045,0.80921686,0.17356928352097745,0.18987761437892914,0.4357494858045493,32.53738979612281
200,20,0.89316406449553,0.7722312,-0.12093284329649434,0.18987761437892914,0.4357494858045493,32.53738979612281
200,21,0.7083288127926777,0.7722312,0.06390240840635797,0.18987761437892914,0.4357494858045493,32.53738979612281
200,22,1.3086677003512133,0.87005454,-0.4386131573328722,0.18987761437892914,0.4357494858045493,32.53738979612281
200,23,1.6622463657407407,0.87005454,-0.7921918227223996,0.18987761437892914,0.4357494858045493,32.53738979612281
200,24,1.9879143119412517,0.94047,-1.0474443317013835,0.18987761437892914,0.4357494858045493,32.53738979612281
200,25,0.7868427322796937,0.94047,0.15362724796017446,0.18987761437892914,0.4357494858045493,32.53738979612281
200,26,0.9312841843510778,0.8044439,-0.12684028853427487,0.18987761437892914,0.4357494858045493,32.53738979612281
200,27,0.8314014509115281,0.8044439,-0.026957555094725083,0.18987761437892914,0.4357494858045493,32.53738979612281
200,28,1.1464258491230728,1.2871155,0.14068960555069432,0.18987761437892914,0.4357494858045493,32.53738979612281
200,29,0.7763566463022102,1.2871155,0.5107588083715568,0.18987761437892914,0.4357494858045493,32.53738979612281
200,30,1.5875495970848594,0.9838398,-0.6037097871902977,0.18987761437892914,0.4357494858045493,32.53738979612281
200,31,0.7684309598061546,0.9838399,0.2154089692976967,0.18987761437892914,0.4357494858045493,32.53738979612281
200,32,1.6457757205885584,1.1219443,-0.5238314123076135,0.18987761437892914,0.4357494858045493,32.53738979612281
200,33,0.8024889480008125,1.1219443,0.31945536028013233,0.18987761437892914,0.4357494858045493,32.53738979612281
200,34,1.3536300922754945,0.90978664,-0.44384345067774666,0.18987761437892914,0.4357494858045493,32.53738979612281
200,35,1.2823567472217172,0.90978664,-0.3725701056239694,0.18987761437892914,0.4357494858045493,32.53738979612281
200,36,1.5055385119411049,0.842611,-0.6629274970981178,0.18987761437892914,0.4357494858045493,32.53738979612281
200,37,0.5818457903451398,0.842611,0.2607652244978472,0.18987761437892914,0.4357494858045493,32.53738979612281
200,38,0.7362712257984946,1.147759,0.4114877349253824,0.18987761437892914,0.4357494858045493,32.53738979612281
200,39,1.388769331739815,1.1477588,-0.2410104902252277,0.18987761437892914,0.4357494858045493,32.53738979612281
250,1,0.5506173179945054,0.79773283,0.247115512053102,0.19127942621707916,0.4373550345166718,32.062764661063405
250,2,0.5160964232295481,0.7572187,0.24112229529919949,0.19127942621707916,0.4373550345166718,32.062764661063405
250,3,0.5421864131701631,0.7572187,0.21503230535858442,0.19127942621707916,0.4373550345166718,32.062764661063405
250,4,0.6090397748779,0.7499291,0.14088929559481733,0.19127942621707916,0.4373550345166718,32.062764661063405
250,5,0.5075435428113553,0.7499291,0.242385527661362,0.19127942621707916,0.4373550345166718,32.062764661063405
250,6,0.9746411739302365,0.72366,-0.25098118171221895,0.19127942621707916,0.4373550345166718,32.062764661063405
250,7,0.5837289087301588,0.72366,0.13993108348785877,0.19127942621707916,0.4373550345166718,32.062764661063405
250,8,0.7665944745879123,0.7439997,-0.022594754968161324,0.19127942621707916,0.4373550345166718,32.062764661063405
250,9,0.5807860241147741,0.7439997,0.16321369550497689,0.19127942621707916,0.4373550345166718,32.062764661063405
250,10,0.9698702745171494,1.2371432,0.26727288439550934,0.19127942621707916,0.4373550345166718,32.062764661063405
250,11,0.508248287580475,1.2371432,0.7288948713321837,0.19127942621707916,0.4373550345166718,32.062764661063405
250,12,1.1035947557471266,1.2606548,0.15706005134363266,0.19127942621707916,0.4373550345166718,32.062764661063405
250,13,1.1074021232439335,1.2606548,0.15325268384682578,0.19127942621707916,0.4373550345166718,32.062764661063405
250,14,1.2253953703703704,0.8139571,-0.4114382752241912,0.19127942621707916,0.4373550345166718,32.062764661063405
250,15,0.9044401021711366,0.8139571,-0.09048300702495737,0.19127942621707916,0.4373550345166718,32.062764661063405
250,16,0.6202817329182632,0.722556,0.10227426206922463,0.19127942621707916,0.4373550345166718,32.062764661063405
250,17,0.7051356760855684,0.722556,0.017420318901919418,0.19127942621707916,0.4373550345166718,32.062764661063405
250,18,1.6933403775542786,0.7660762,-0.9272641703933289,0.19127942621707916,0.4373550345166718,32.062764661063405
250,19,0.6356475734355045,0.7660762,0.13042863372544522,0.19127942621707916,0.4373550345166718,32.062764661063405
250,20,0.89316406449553,0.7369789,-0.15618517598387227,0.19127942621707916,0.4373550345166718,32.062764661063405
250,21,0.7083288127926777,0.7369789,0.02865007571898004,0.19127942621707916,0.4373550345166718,32.062764661063405
250,22,1.3086677003512133,0.86342263,-0.44524506813380604,0.19127942621707916,0.4373550345166718,32.062764661063405
250,23,1.6622463657407407,0.86342263,-0.7988237335233335,0.19127942621707916,0.4373550345166718,32.062764661063405
250,24,1.9879143119412517,0.876438,-1.1114762902814006,0.19127942621707916,0.4373550345166718,32.062764661063405
250,25,0.7868427322796937,0.876438,0.08959528938015737,0.19127942621707916,0.4373550345166718,32.062764661063405
250,26,0.9312841843510778,0.7649598,-0.1663243721867712,0.19127942621707916,0.4373550345166718,32.062764661063405
250,27,0.8314014509115281,0.7649598,-0.06644163874722142,0.19127942621707916,0.4373550345166718,32.062764661063405
250,28,1.1464258491230728,1.197272,0.05084609396927342,0.19127942621707916,0.4373550345166718,32.062764661063405
250,29,0.7763566463022102,1.197272,0.42091529679013595,0.19127942621707916,0.4373550345166718,32.062764661063405
250,30,1.5875495970848594,0.8460411,-0.741508513748983,0.19127942621707916,0.4373550345166718,32.062764661063405
250,31,0.7684309598061546,0.84604096,0.0776100043204323,0.19127942621707916,0.4373550345166718,32.062764661063405
250,32,1.6457757205885584,0.9766134,-0.6691623182219202,0.19127942621707916,0.4373550345166718,32.062764661063405
250,33,0.8024889480008125,0.9766133,0.17412433515653614,0.19127942621707916,0.4373550345166718,32.062764661063405
250,34,1.3536300922754945,0.8708303,-0.4827997948054017,0.19127942621707916,0.4373550345166718,32.062764661063405
250,35,1.2823567472217172,0.8708303,-0.41152644975162445,0.19127942621707916,0.4373550345166718,32.062764661063405
250,36,1.5055385119411049,0.7888855,-0.7166530377360878,0.19127942621707916,0.4373550345166718,32.062764661063405
250,37,0.5818457903451398,0.7888855,0.20703968385987725,0.19127942621707916,0.4373550345166718,32.062764661063405
250,38,0.7362712257984946,0.97526324,0.23899201215469146,0.19127942621707916,0.4373550345166718,32.062764661063405
250,39,1.388769331739815,0.97526324,-0.41350609378662906,0.19127942621707916,0.4373550345166718,32.062764661063405
300,1,0.5506173179945054,1.0388786,0.4882612420717177,0.17305195331573486,0.415995136168363,32.150972234142664
300,2,0.5160964232295481,0.8350609,0.31896447125974026,0.17305195331573486,0.415995136168363,32.150972234142664
300,3,0.5421864131701631,0.8350609,0.2928744813191252,0.17305195331573486,0.415995136168363,32.150972234142664
300,4,0.6090397748779,0.8689669,0.2599271025825798,0.17305195331573486,0.415995136168363,32.150972234142664
300,5,0.5075435428113553,0.8689669,0.36142333464912446,0.17305195331573486,0.415995136168363,32.150972234142664
300,6,0.9746411739302365,0.8861307,-0.08851048335559053,0.17305195331573486,0.415995136168363,32.150972234142664
300,7,0.5837289087301588,0.8861307,0.3024017818444872,0.17305195331573486,0.415995136168363,32.150972234142664
300,8,0.7665944745879123,0.83296114,0.06636666747522857,0.17305195331573486,0.415995136168363,32.150972234142664
300,9,0.5807860241147741,0.83296114,0.2521751179483668,0.17305195331573486,0.415995136168363,32.150972234142664
300,10,0.9698702745171494,1.1953002,0.22542994692602691,0.17305195331573486,0.415995136168363,32.150972234142664
300,11,0.508248287580475,1.1953002,0.6870519338627012,0.17305195331573486,0.415995136168363,32.150972234142664
300,12,1.1035947557471266,1.1425761,0.038981342694951016,0.17305195331573486,0.415995136168363,32.150972234142664
300,13,1.1074021232439335,1.1425761,0.035173975198144136,0.17305195331573486,0.415995136168363,32.150972234142664
300,14,1.2253953703703704,1.0760133,-0.14938204372547292,0.17305195331573486,0.415995136168363,32.150972234142664
300,15,0.9044401021711366,1.0760133,0.1715732244737609,0.17305195331573486,0.415995136168363,32.150972234142664
300,16,0.6202817329182632,0.7886043,0.1683225861773484,0.17305195331573486,0.415995136168363,32.150972234142664
300,17,0.7051356760855684,0.7886043,0.0834686430100432,0.17305195331573486,0.415995136168363,32.150972234142664
300,18,1.6933403775542786,0.8172967,-0.876043693765979,0.17305195331573486,0.415995136168363,32.150972234142664
300,19,0.6356475734355045,0.8172967,0.18164911035279507,0.17305195331573486,0.415995136168363,32.150972234142664
300,20,0.89316406449553,0.8094415,-0.0837225576328896,0.17305195331573486,0.415995136168363,32.150972234142664
300,21,0.7083288127926777,0.8094415,0.1011126940699627,0.17305195331573486,0.415995136168363,32.150972234142664
300,22,1.3086677003512133,0.9241172,-0.3845504928240526,0.17305195331573486,0.415995136168363,32.150972234142664
300,23,1.6622463657407407,0.9241172,-0.73812915821358,0.17305195331573486,0.415995136168363,32.150972234142664
300,24,1.9879143119412517,0.89496714,-1.0929471731740092,0.17305195331573486,0.415995136168363,32.150972234142664
300,25,0.7868427322796937,0.89496714,0.10812440648754873,0.17305195331573486,0.415995136168363,32.150972234142664
300,26,0.9312841843510778,0.8257281,-0.10555606593143063,0.17305195331573486,0.415995136168363,32.150972234142664
300,27,0.8314014509115281,0.8257281,-0.005673332491880845,0.17305195331573486,0.415995136168363,32.150972234142664
300,28,1.1464258491230728,1.2370833,0.09065746672623143,0.17305195331573486,0.415995136168363,32.150972234142664
300,29,0.7763566463022102,1.2370833,0.46072666954709396,0.17305195331573486,0.415995136168363,32.150972234142664
300,30,1.5875495970848594,0.93660194,-0.6509476602676902,0.17305195331573486,0.415995136168363,32.150972234142664
300,31,0.7684309598061546,0.9366018,0.16817085780172503,0.17305195331573486,0.415995136168363,32.150972234142664
300,32,1.6457757205885584,1.139465,-0.506310746185177,0.17305195331573486,0.415995136168363,32.150972234142664
300,33,0.8024889480008125,1.139465,0.33697602640256885,0.17305195331573486,0.415995136168363,32.150972234142664
300,34,1.3536300922754945,0.97197515,-0.38165494455134286,0.17305195331573486,0.415995136168363,32.150972234142664
300,35,1.2823567472217172,0.97197515,-0.3103815994975656,0.17305195331573486,0.415995136168363,32.150972234142664
300,36,1.5055385119411049,0.83985025,-0.6656882650348244,0.17305195331573486,0.415995136168363,32.150972234142664
300,37,0.5818457903451398,0.83985025,0.2580044565611407,0.17305195331573486,0.415995136168363,32.150972234142664
300,38,0.7362712257984946,1.0948621,0.35859087766372466,0.17305195331573486,0.415995136168363,32.150972234142664
300,39,1.388769331739815,1.0948623,-0.29390698985901675,0.17305195331573486,0.415995136168363,32.150972234142664
350,1,0.5506173179945054,0.8498882,0.29927088753375386,0.1939408928155899,0.44038720782464824,31.793253203583216
350,2,0.5160964232295481,0.7969469,0.28085045997205105,0.1939408928155899,0.44038720782464824,31.793253203583216
350,3,0.5421864131701631,0.7969469,0.254760470031436,0.1939408928155899,0.44038720782464824,31.793253203583216
350,4,0.6090397748779,0.81157064,0.20253086950076216,0.1939408928155899,0.44038720782464824,31.793253203583216
350,5,0.5075435428113553,0.81157064,0.30402710156730683,0.1939408928155899,0.44038720782464824,31.793253203583216
350,6,0.9746411739302365,0.6816268,-0.2930143772078244,0.1939408928155899,0.44038720782464824,31.793253203583216
350,7,0.5837289087301588,0.6816268,0.0978978879922533,0.1939408928155899,0.44038720782464824,31.793253203583216
350,8,0.7665944745879123,0.7371321,-0.02946240213918183,0.1939408928155899,0.44038720782464824,31.793253203583216
350,9,0.5807860241147741,0.7371321,0.15634604833395638,0.1939408928155899,0.44038720782464824,31.793253203583216
350,10,0.9698702745171494,1.3839612,0.414090926196962,0.1939408928155899,0.44038720782464824,31.793253203583216
350,11,0.508248287580475,1.3839612,0.8757129131336363,0.1939408928155899,0.44038720782464824,31.793253203583216
350,12,1.1035947557471266,1.1747704,0.07117559947748275,0.1939408928155899,0.44038720782464824,31.793253203583216
350,13,1.1074021232439335,1.1747704,0.06736823198067587,0.1939408928155899,0.44038720782464824,31.793253203583216
350,14,1.2253953703703704,0.93998045,-0.2854149230780425,0.1939408928155899,0.44038720782464824,31.793253203583216
350,15,0.9044401021711366,0.93998045,0.03554034512119131,0.1939408928155899,0.44038720782464824,31.793253203583216
350,16,0.6202817329182632,0.7044432,0.08416148340558938,0.1939408928155899,0.44038720782464824,31.793253203583216
350,17,0.7051356760855684,0.7044432,-0.0006924597617158357,0.1939408928155899,0.44038720782464824,31.793253203583216
350,18,1.6933403775542786,0.80210066,-0.8912397191375305,0.1939408928155899,0.44038720782464824,31.793253203583216
350,19,0.6356475734355045,0.80210066,0.16645308498124356,0.1939408928155899,0.44038720782464824,31.793253203583216
350,20,0.89316406449553,0.76019526,-0.13296880921598897,0.1939408928155899,0.44038720782464824,31.793253203583216
350,21,0.7083288127926777,0.76019526,0.05186644248686334,0.1939408928155899,0.44038720782464824,31.793253203583216
350,22,1.3086677003512133,1.0205394,-0.2881282973894823,0.1939408928155899,0.44038720782464824,31.793253203583216
350,23,1.6622463657407407,1.0205394,-0.6417069627790097,0.1939408928155899,0.44038720782464824,31.793253203583216
