Epoch,DataPoint,Actual_kW,Predicted_kW,Error_kW,MSE,Error_Rate_%
100,25,0.8314014509115281,0.8295181,-0.0018833711538376319,0.181386798620224,34.70981970557519
100,26,1.1464258491230728,1.1478474,0.0014215648936508618,0.181386798620224,34.70981970557519
100,27,0.7763566463022102,1.1478474,0.3714907677145134,0.181386798620224,34.70981970557519
100,28,1.5875495970848594,0.87344545,-0.7141041458252464,0.181386798620224,34.70981970557519
100,29,0.7684309598061546,0.87344545,0.10501449145345843,0.181386798620224,34.70981970557519
100,30,1.6457757205885584,0.9808243,-0.6649514288824732,0.181386798620224,34.70981970557519
100,31,0.8024889480008125,0.9808243,0.1783353437052727,0.181386798620224,34.70981970557519
100,32,1.3536300922754945,0.86145604,-0.4921740557078065,0.181386798620224,34.70981970557519
100,33,1.2823567472217172,0.8614561,-0.42090065104938446,0.181386798620224,34.70981970557519
100,34,1.5055385119411049,0.9586658,-0.5468727237674293,0.181386798620224,34.70981970557519
100,35,0.5818457903451398,0.9586658,0.3768199978285357,0.181386798620224,34.70981970557519
100,36,0.7362712257984946,1.0583764,0.32210520566665435,0.181386798620224,34.70981970557519
100,37,1.388769331739815,1.0583764,-0.33039290027466617,0.181386798620224,34.70981970557519
150,1,0.5421864131701631,0.7448276,0.202641214965518,0.25347012281417847,36.47178995866233
150,2,0.6090397748779,0.753507,0.14446724321139448,0.25347012281417847,36.47178995866233
150,3,0.5075435428113553,0.753507,0.24596347527793916,0.25347012281417847,36.47178995866233
150,4,0.9746411739302365,0.73433906,-0.2403021155310361,0.25347012281417847,36.47178995866233
150,5,0.5837289087301588,0.73433906,0.15061014966904163,0.25347012281417847,36.47178995866233
150,6,0.7665944745879123,0.4434168,-0.3231776705126712,0.25347012281417847,36.47178995866233
150,7,0.5807860241147741,0.4434168,-0.137369220039533,0.25347012281417847,36.47178995866233
150,8,0.9698702745171494,1.0665298,0.09665947630682525,0.25347012281417847,36.47178995866233
150,9,0.508248287580475,1.0665298,0.5582814632434996,0.25347012281417847,36.47178995866233
150,10,1.1035947557471266,1.1203617,0.01676693000574203,0.25347012281417847,36.47178995866233
150,11,1.1074021232439335,1.1203617,0.012959562508935152,0.25347012281417847,36.47178995866233
150,12,1.2253953703703704,0.8231488,-0.4022465833487334,0.25347012281417847,36.47178995866233
150,13,0.9044401021711366,0.8231488,-0.08129131514949961,0.25347012281417847,36.47178995866233
150,14,0.6202817329182632,0.64395344,0.0236717096552842,0.25347012281417847,36.47178995866233
150,15,0.7051356760855684,0.64395344,-0.06118223351202101,0.25347012281417847,36.47178995866233
150,16,1.6933403775542786,0.6140317,-1.0793087050765564,0.25347012281417847,36.47178995866233
150,17,0.6356475734355045,0.6140317,-0.02161590095778232,0.25347012281417847,36.47178995866233
150,18,0.89316406449553,0.5659639,-0.32720014056440816,0.25347012281417847,36.47178995866233
150,19,0.7083288127926777,0.5659639,-0.14236488886155585,0.25347012281417847,36.47178995866233
150,20,1.3086677003512133,0.46554774,-0.8431199598917711,0.25347012281417847,36.47178995866233
150,21,1.6622463657407407,0.46554774,-1.1966986252812986,0.25347012281417847,36.47178995866233
150,22,1.9879143119412517,0.68503445,-1.3028798580723857,0.25347012281417847,36.47178995866233
150,23,0.7868427322796937,0.68503445,-0.10180827841082773,0.25347012281417847,36.47178995866233
150,24,0.9312841843510778,0.62752914,-0.3037550400639685,0.25347012281417847,36.47178995866233
150,25,0.8314014509115281,0.62752914,-0.2038723066244187,0.25347012281417847,36.47178995866233
150,26,1.1464258491230728,0.86259437,-0.2838314830494644,0.25347012281417847,36.47178995866233
150,27,0.7763566463022102,0.86259437,0.08623771977139816,0.25347012281417847,36.47178995866233
150,28,1.5875495970848594,0.67334634,-0.9142032564285789,0.25347012281417847,36.47178995866233
150,29,0.7684309598061546,0.67334634,-0.0950846191498741,0.25347012281417847,36.47178995866233
150,30,1.6457757205885584,0.75477475,-0.8910009713095361,0.25347012281417847,36.47178995866233
150,31,0.8024889480008125,0.7547747,-0.047714258326435055,0.25347012281417847,36.47178995866233
150,32,1.3536300922754945,0.67843395,-0.6751961375597657,0.25347012281417847,36.47178995866233
150,33,1.2823567472217172,0.67843425,-0.6039224944827646,0.25347012281417847,36.47178995866233
150,34,1.5055385119411049,0.69846344,-0.8070750719996986,0.25347012281417847,36.47178995866233
150,35,0.5818457903451398,0.69846344,0.11661764959626642,0.25347012281417847,36.47178995866233
150,36,0.7362712257984946,0.77061266,0.034341431271665335,0.25347012281417847,36.47178995866233
150,37,1.388769331739815,0.77061266,-0.6181566746696552,0.25347012281417847,36.47178995866233
200,1,0.5421864131701631,0.99633026,0.4541438480603056,0.2272009253501892,37.42493818746832
200,2,0.6090397748779,0.9913264,0.38228661681903,0.2272009253501892,37.42493818746832
200,3,0.5075435428113553,0.9913264,0.48378284888557466,0.2272009253501892,37.42493818746832
200,4,0.9746411739302365,0.9490032,-0.02563795432574434,0.2272009253501892,37.42493818746832
200,5,0.5837289087301588,0.9490032,0.3652743108743334,0.2272009253501892,37.42493818746832
200,6,0.7665944745879123,0.7211077,-0.04548675325917695,0.2272009253501892,37.42493818746832
200,7,0.5807860241147741,0.7211077,0.14032169721396126,0.2272009253501892,37.42493818746832
200,8,0.9698702745171494,1.0736386,0.10376828387060699,0.2272009253501892,37.42493818746832
200,9,0.508248287580475,1.0736386,0.5653902708072813,0.2272009253501892,37.42493818746832
200,10,1.1035947557471266,1.9626178,0.8590229991890916,0.2272009253501892,37.42493818746832
200,11,1.1074021232439335,1.9626178,0.8552156316922848,0.2272009253501892,37.42493818746832
200,12,1.2253953703703704,1.1193377,-0.10605769241474294,0.2272009253501892,37.42493818746832
200,13,0.9044401021711366,1.1193377,0.21489757578449087,0.2272009253501892,37.42493818746832
200,14,0.6202817329182632,0.8061286,0.18584688818311623,0.2272009253501892,37.42493818746832
200,15,0.7051356760855684,0.8061286,0.10099294501581102,0.2272009253501892,37.42493818746832
200,16,1.6933403775542786,0.7610726,-0.9322678015082886,0.2272009253501892,37.42493818746832
200,17,0.6356475734355045,0.7610726,0.1254250026104855,0.2272009253501892,37.42493818746832
200,18,0.89316406449553,0.8487617,-0.04440238675352559,0.2272009253501892,37.42493818746832
200,19,0.7083288127926777,0.8487617,0.14043286494932672,0.2272009253501892,37.42493818746832
200,20,1.3086677003512133,0.7344433,-0.5742243934283007,0.2272009253501892,37.42493818746832
200,21,1.6622463657407407,0.7344433,-0.9278030588178281,0.2272009253501892,37.42493818746832
200,22,1.9879143119412517,0.9767416,-1.0111726999837016,0.2272009253501892,37.42493818746832
200,23,0.7868427322796937,0.9767416,0.18989887967785635,0.2272009253501892,37.42493818746832
200,24,0.9312841843510778,0.78515315,-0.14613103379260617,0.2272009253501892,37.42493818746832
200,25,0.8314014509115281,0.78515315,-0.04624830035305638,0.2272009253501892,37.42493818746832
200,26,1.1464258491230728,1.2857542,0.13932835467331395,0.2272009253501892,37.42493818746832
200,27,0.7763566463022102,1.2857542,0.5093975574941765,0.2272009253501892,37.42493818746832
200,28,1.5875495970848594,0.93476856,-0.6527810395363365,0.2272009253501892,37.42493818746832
200,29,0.7684309598061546,0.93476856,0.16633759774236834,0.2272009253501892,37.42493818746832
200,30,1.6457757205885584,1.0454309,-0.6003448219221765,0.2272009253501892,37.42493818746832
200,31,0.8024889480008125,1.0454309,0.24294195066556934,0.2272009253501892,37.42493818746832
200,32,1.3536300922754945,0.9029098,-0.4507202769640626,0.2272009253501892,37.42493818746832
200,33,1.2823567472217172,0.9029099,-0.37944687230564056,0.2272009253501892,37.42493818746832
200,34,1.5055385119411049,0.9219229,-0.5836155898067055,0.2272009253501892,37.42493818746832
200,35,0.5818457903451398,0.9219229,0.3400771317892596,0.2272009253501892,37.42493818746832
200,36,0.7362712257984946,1.0469292,0.31065801442825103,0.2272009253501892,37.42493818746832
200,37,1.388769331739815,1.0469292,-0.3418400915130695,0.2272009253501892,37.42493818746832
250,1,0.5421864131701631,0.73678225,0.19459583961838056,0.22539591789245605,35.49695119839952
250,2,0.6090397748779,0.7439223,0.1348825183082878,0.22539591789245605,35.49695119839952
250,3,0.5075435428113553,0.7439223,0.23637875037483247,0.22539591789245605,35.49695119839952
250,4,0.9746411739302365,0.6794591,-0.2951820789290158,0.22539591789245605,35.49695119839952
250,5,0.5837289087301588,0.6794591,0.09573018627106189,0.22539591789245605,35.49695119839952
250,6,0.7665944745879123,0.62691855,-0.13967592028188203,0.22539591789245605,35.49695119839952
250,7,0.5807860241147741,0.62691855,0.04613253019125618,0.22539591789245605,35.49695119839952
250,8,0.9698702745171494,1.2213115,0.2514411754874283,0.22539591789245605,35.49695119839952
250,9,0.508248287580475,1.2213115,0.7130631624241026,0.22539591789245605,35.49695119839952
250,10,1.1035947557471266,1.1935723,0.08997752704401107,0.22539591789245605,35.49695119839952
250,11,1.1074021232439335,1.1935723,0.0861701595472042,0.22539591789245605,35.49695119839952
250,12,1.2253953703703704,0.8364282,-0.3889671453299346,0.22539591789245605,35.49695119839952
250,13,0.9044401021711366,0.8364282,-0.06801187713070078,0.22539591789245605,35.49695119839952
250,14,0.6202817329182632,0.6899207,0.06963899051999978,0.22539591789245605,35.49695119839952
250,15,0.7051356760855684,0.6899207,-0.015214952647305435,0.22539591789245605,35.49695119839952
250,16,1.6933403775542786,0.644926,-1.0484143659919312,0.22539591789245605,35.49695119839952
250,17,0.6356475734355045,0.644926,0.009278438126842925,0.22539591789245605,35.49695119839952
250,18,0.89316406449553,1.0737584,0.1805942992282249,0.22539591789245605,35.49695119839952
250,19,0.7083288127926777,1.0737584,0.3654295509310772,0.22539591789245605,35.49695119839952
250,20,1.3086677003512133,0.63794655,-0.670721154273485,0.22539591789245605,35.49695119839952
250,21,1.6622463657407407,0.63794655,-1.0242998196630124,0.22539591789245605,35.49695119839952
250,22,1.9879143119412517,0.7123708,-1.2755434990483379,0.22539591789245605,35.49695119839952
250,23,0.7868427322796937,0.7123708,-0.07447191938677988,0.22539591789245605,35.49695119839952
250,24,0.9312841843510778,0.6483043,-0.28297990073215085,0.22539591789245605,35.49695119839952
250,25,0.8314014509115281,0.6483043,-0.18309716729260106,0.22539591789245605,35.49695119839952
250,26,1.1464258491230728,0.90764314,-0.23878270976073757,0.22539591789245605,35.49695119839952
250,27,0.7763566463022102,0.90764314,0.13128649306012496,0.22539591789245605,35.49695119839952
250,28,1.5875495970848594,0.70591515,-0.8816344440582786,0.22539591789245605,35.49695119839952
250,29,0.7684309598061546,0.70591515,-0.0625158067795738,0.22539591789245605,35.49695119839952
250,30,1.6457757205885584,0.7494714,-0.8963042945784265,0.22539591789245605,35.49695119839952
250,31,0.8024889480008125,0.74947155,-0.05301740278139111,0.22539591789245605,35.49695119839952
250,32,1.3536300922754945,0.69000393,-0.6636261607531251,0.22539591789245605,35.49695119839952
250,33,1.2823567472217172,0.69000363,-0.5923531137225717,0.22539591789245605,35.49695119839952
250,34,1.5055385119411049,0.7354506,-0.7700878865214882,0.22539591789245605,35.49695119839952
250,35,0.5818457903451398,0.7354506,0.15360483507447686,0.22539591789245605,35.49695119839952
250,36,0.7362712257984946,0.8085289,0.0722576743479898,0.22539591789245605,35.49695119839952
250,37,1.388769331739815,0.8085289,-0.5802404315933307,0.22539591789245605,35.49695119839952
300,1,0.5421864131701631,0.7727293,0.23054286444061567,0.24011003971099854,36.392448764241855
300,2,0.6090397748779,0.77168304,0.16264326240313642,0.24011003971099854,36.392448764241855
300,3,0.5075435428113553,0.77168304,0.2641394944696811,0.24011003971099854,36.392448764241855
300,4,0.9746411739302365,0.67482686,-0.2998143135023801,0.24011003971099854,36.392448764241855
300,5,0.5837289087301588,0.67482686,0.09109795169769763,0.24011003971099854,36.392448764241855
300,6,0.7665944745879123,0.5931835,-0.1734109571318576,0.24011003971099854,36.392448764241855
300,7,0.5807860241147741,0.5931835,0.012397493341280597,0.24011003971099854,36.392448764241855
300,8,0.9698702745171494,1.1027938,0.13292353823462066,0.24011003971099854,36.392448764241855
300,9,0.508248287580475,1.1027938,0.594545525171295,0.24011003971099854,36.392448764241855
300,10,1.1035947557471266,1.389356,0.2857612613656053,0.24011003971099854,36.392448764241855
300,11,1.1074021232439335,1.389356,0.28195389386879843,0.24011003971099854,36.392448764241855
300,12,1.2253953703703704,0.84632045,-0.37907492006443166,0.24011003971099854,36.392448764241855
300,13,0.9044401021711366,0.84632045,-0.05811965186519785,0.24011003971099854,36.392448764241855
300,14,0.6202817329182632,0.663759,0.04347726023054055,0.24011003971099854,36.392448764241855
300,15,0.7051356760855684,0.663759,-0.041376682936764664,0.24011003971099854,36.392448764241855
300,16,1.6933403775542786,0.6267609,-1.0665794775336792,0.24011003971099854,36.392448764241855
300,17,0.6356475734355045,0.6267609,-0.008886673414905122,0.24011003971099854,36.392448764241855
300,18,0.89316406449553,0.9659106,0.07274654904130473,0.24011003971099854,36.392448764241855
300,19,0.7083288127926777,0.9659106,0.25758180074415704,0.24011003971099854,36.392448764241855
300,20,1.3086677003512133,0.59810734,-0.7105603623995531,0.24011003971099854,36.392448764241855
300,21,1.6622463657407407,0.59810734,-1.0641390277890805,0.24011003971099854,36.392448764241855
300,22,1.9879143119412517,0.7188468,-1.2690675139981364,0.24011003971099854,36.392448764241855
300,23,0.7868427322796937,0.7188468,-0.06799593433657847,0.24011003971099854,36.392448764241855
300,24,0.9312841843510778,0.62381256,-0.3074716280842932,0.24011003971099854,36.392448764241855
300,25,0.8314014509115281,0.62381256,-0.2075888946447434,0.24011003971099854,36.392448764241855
300,26,1.1464258491230728,0.85293263,-0.29349321715362087,0.24011003971099854,36.392448764241855
300,27,0.7763566463022102,0.85293263,0.07657598566724166,0.24011003971099854,36.392448764241855
300,28,1.5875495970848594,0.6861711,-0.9013784826401268,0.24011003971099854,36.392448764241855
300,29,0.7684309598061546,0.6861711,-0.08225984536142195,0.24011003971099854,36.392448764241855
300,30,1.6457757205885584,0.7050778,-0.9406978936117822,0.24011003971099854,36.392448764241855
300,31,0.8024889480008125,0.7050779,-0.0974110614193916,0.24011003971099854,36.392448764241855
300,32,1.3536300922754945,0.661716,-0.691914107931012,0.24011003971099854,36.392448764241855
300,33,1.2823567472217172,0.66171587,-0.6206408820865243,0.24011003971099854,36.392448764241855
300,34,1.5055385119411049,0.70162064,-0.803917873570591,0.24011003971099854,36.392448764241855
300,35,0.5818457903451398,0.70162064,0.11977484802537408,0.24011003971099854,36.392448764241855
300,36,0.7362712257984946,0.74924916,0.012977934491269827,0.24011003971099854,36.392448764241855
300,37,1.388769331739815,0.74924916,-0.6395201714500507,0.24011003971099854,36.392448764241855
350,1,0.5421864131701631,0.7954818,0.2532953878628569,0.23017755150794983,37.71046693076382
350,2,0.6090397748779,0.7605448,0.15150500203860395,0.23017755150794983,37.71046693076382
350,3,0.5075435428113553,0.7605448,0.25300123410514863,0.23017755150794983,37.71046693076382
350,4,0.9746411739302365,0.6355357,-0.3391054569197385,0.23017755150794983,37.71046693076382
350,5,0.5837289087301588,0.6355357,0.051806808280339234,0.23017755150794983,37.71046693076382
350,6,0.7665944745879123,0.6231924,-0.1434020450453708,0.23017755150794983,37.71046693076382
350,7,0.5807860241147741,0.6231924,0.04240640542776741,0.23017755150794983,37.71046693076382
350,8,0.9698702745171494,1.382759,0.41288870051184234,0.23017755150794983,37.71046693076382
350,9,0.508248287580475,1.382759,0.8745106874485167,0.23017755150794983,37.71046693076382
350,10,1.1035947557471266,1.2812251,0.17763032951135727,0.23017755150794983,37.71046693076382
350,11,1.1074021232439335,1.2812251,0.1738229620145504,0.23017755150794983,37.71046693076382
350,12,1.2253953703703704,1.0451068,-0.18028860176227712,0.23017755150794983,37.71046693076382
350,13,0.9044401021711366,1.0451068,0.1406666664369567,0.23017755150794983,37.71046693076382
350,14,0.6202817329182632,0.68211824,0.06183650410032204,0.23017755150794983,37.71046693076382
350,15,0.7051356760855684,0.68211824,-0.02301743906698317,0.23017755150794983,37.71046693076382
350,16,1.6933403775542786,0.64593846,-1.0474019214957764,0.23017755150794983,37.71046693076382
350,17,0.6356475734355045,0.64593846,0.01029088262299771,0.23017755150794983,37.71046693076382
350,18,0.89316406449553,1.361388,0.4682239035678245,0.23017755150794983,37.71046693076382
350,19,0.7083288127926777,1.361388,0.6530591552706768,0.23017755150794983,37.71046693076382
350,20,1.3086677003512133,0.6374013,-0.6712664175638903,0.23017755150794983,37.71046693076382
350,21,1.6622463657407407,0.6374013,-1.0248450829534177,0.23017755150794983,37.71046693076382
350,22,1.9879143119412517,0.92931825,-1.0585960627156352,0.23017755150794983,37.71046693076382
350,23,0.7868427322796937,0.92931825,0.14247551694592275,0.23017755150794983,37.71046693076382
350,24,0.9312841843510778,0.6435442,-0.2877399872685583,0.23017755150794983,37.71046693076382
350,25,0.8314014509115281,0.6435442,-0.18785725382900853,0.23017755150794983,37.71046693076382
350,26,1.1464258491230728,1.2047061,0.05828022368423924,0.23017755150794983,37.71046693076382
350,27,0.7763566463022102,1.2047061,0.42834942650510177,0.23017755150794983,37.71046693076382
350,28,1.5875495970848594,0.7986801,-0.7888694704178367,0.23017755150794983,37.71046693076382
350,29,0.7684309598061546,0.7986801,0.030249166860868093,0.23017755150794983,37.71046693076382
350,30,1.6457757205885584,0.83959556,-0.8061801643294031,0.23017755150794983,37.71046693076382
350,31,0.8024889480008125,0.8395956,0.03710666786298755,0.23017755150794983,37.71046693076382
350,32,1.3536300922754945,0.6718379,-0.6817921663645448,0.23017755150794983,37.71046693076382
350,33,1.2823567472217172,0.67183805,-0.610518702101478,0.23017755150794983,37.71046693076382
350,34,1.5055385119411049,0.8119659,-0.6935726291629372,0.23017755150794983,37.71046693076382
350,35,0.5818457903451398,0.8119659,0.2301200924330279,0.23017755150794983,37.71046693076382
350,36,0.7362712257984946,1.0007722,0.2645010119792154,0.23017755150794983,37.71046693076382
350,37,1.388769331739815,1.0007722,-0.38799709396210513,0.23017755150794983,37.71046693076382
400,1,0.5421864131701631,0.92268956,0.38050314390533735,0.2153213620185852,35.02228907147876
400,2,0.6090397748779,0.9061614,0.2971216526199638,0.2153213620185852,35.02228907147876
400,3,0.5075435428113553,0.9061614,0.3986178846865085,0.2153213620185852,35.02228907147876
400,4,0.9746411739302365,0.75979614,-0.21484503135211153,0.2153213620185852,35.02228907147876
400,5,0.5837289087301588,0.75979614,0.1760672338479662,0.2153213620185852,35.02228907147876
400,6,0.7665944745879123,0.607931,-0.1586634567122409,0.2153213620185852,35.02228907147876
400,7,0.5807860241147741,0.607931,0.027144993760897296,0.2153213620185852,35.02228907147876
400,8,0.9698702745171494,1.0268483,0.0569780416754776,0.2153213620185852,35.02228907147876
400,9,0.508248287580475,1.0268483,0.5186000286121519,0.2153213620185852,35.02228907147876
400,10,1.1035947557471266,0.8984566,-0.2051381822607985,0.2153213620185852,35.02228907147876
400,11,1.1074021232439335,0.8984566,-0.20894554975760538,0.2153213620185852,35.02228907147876
400,12,1.2253953703703704,1.0383195,-0.1870759018721404,0.2153213620185852,35.02228907147876
400,13,0.9044401021711366,1.0383195,0.1338793663270934,0.2153213620185852,35.02228907147876
400,14,0.6202817329182632,0.69818914,0.07790740644788674,0.2153213620185852,35.02228907147876
400,15,0.7051356760855684,0.69818914,-0.006946536719418472,0.2153213620185852,35.02228907147876
400,16,1.6933403775542786,0.65674543,-1.0365949437469055,0.2153213620185852,35.02228907147876
400,17,0.6356475734355045,0.65674543,0.02109786037186856,0.2153213620185852,35.02228907147876
400,18,0.89316406449553,0.81903744,-0.07412662705656514,0.2153213620185852,35.02228907147876
400,19,0.7083288127926777,0.81903744,0.11070862464628717,0.2153213620185852,35.02228907147876
400,20,1.3086677003512133,0.6101173,-0.6985503841051806,0.2153213620185852,35.02228907147876
400,21,1.6622463657407407,0.6101173,-1.052129049494708,0.2153213620185852,35.02228907147876
400,22,1.9879143119412517,0.71024346,-1.2776708484250163,0.2153213620185852,35.02228907147876
400,23,0.7868427322796937,0.71024346,-0.07659926876345835,0.2153213620185852,35.02228907147876
400,24,0.9312841843510778,0.6558287,-0.2754554699803503,0.2153213620185852,35.02228907147876
400,25,0.8314014509115281,0.6558287,-0.17557273654080052,0.2153213620185852,35.02228907147876
400,26,1.1464258491230728,0.83169055,-0.3147352992726089,0.2153213620185852,35.02228907147876
400,27,0.7763566463022102,0.83169055,0.05533390354825363,0.2153213620185852,35.02228907147876
400,28,1.5875495970848594,0.7119143,-0.8756352961662803,0.2153213620185852,35.02228907147876
400,29,0.7684309598061546,0.7119143,-0.05651665888757551,0.2153213620185852,35.02228907147876
400,30,1.6457757205885584,0.7703475,-0.8754282445830042,0.2153213620185852,35.02228907147876
400,31,0.8024889480008125,0.7703475,-0.0321414719952583,0.2153213620185852,35.02228907147876
400,32,1.3536300922754945,0.7038077,-0.6498223806742371,0.2153213620185852,35.02228907147876
400,33,1.2823567472217172,0.70380783,-0.5785489164111703,0.2153213620185852,35.02228907147876
400,34,1.5055385119411049,0.7230964,-0.7824421412440834,0.2153213620185852,35.02228907147876
400,35,0.5818457903451398,0.7230964,0.14125058035188165,0.2153213620185852,35.02228907147876
400,36,0.7362712257984946,0.7922598,0.055988586556546927,0.2153213620185852,35.02228907147876
400,37,1.388769331739815,0.7922598,-0.5965095193847736,0.2153213620185852,35.02228907147876
450,1,0.5421864131701631,1.0221957,0.48000928366058637,0.21482786536216736,38.341333922037464
450,2,0.6090397748779,0.97070587,0.3616660919357597,0.21482786536216736,38.341333922037464
450,3,0.5075435428113553,0.97070587,0.4631623240023044,0.21482786536216736,38.341333922037464
450,4,0.9746411739302365,0.77015114,-0.20449003562457246,0.21482786536216736,38.341333922037464
450,5,0.5837289087301588,0.77015114,0.18642222957550525,0.21482786536216736,38.341333922037464
450,6,0.7665944745879123,0.68131065,-0.08528382090138886,0.21482786536216736,38.341333922037464
450,7,0.5807860241147741,0.68131065,0.10052462957174935,0.21482786536216736,38.341333922037464
450,8,0.9698702745171494,1.5924718,0.6226015634802872,0.21482786536216736,38.341333922037464
450,9,0.508248287580475,1.5924718,1.0842235504169615,0.21482786536216736,38.341333922037464
450,10,1.1035947557471266,1.254397,0.15080227889795395,0.21482786536216736,38.341333922037464
450,11,1.1074021232439335,1.254397,0.14699491140114707,0.21482786536216736,38.341333922037464
