Epoch,DataPoint,Actual_kW,Predicted_kW,Error_kW,MSE,Error_Rate_%,Trained_On
50,73,0.6748127627580752,0.6185112,-0.05630156280690335,0.13240495324134827,31.563400205444196,80-20
50,74,0.562371084887335,0.6185112,0.05614011506383687,0.13240495324134827,31.563400205444196,80-20
50,75,0.49353538270757025,0.6174741,0.12393869642450983,0.13240495324134827,31.563400205444196,80-20
50,76,0.5528092303529805,0.6174741,0.06466484877909962,0.13240495324134827,31.563400205444196,80-20
50,77,0.7080545306776558,0.79746336,0.0894088267709221,0.13240495324134827,31.563400205444196,80-20
50,78,0.5669628254731379,0.79746336,0.23050053197543996,0.13240495324134827,31.563400205444196,80-20
50,79,1.6179632879273502,0.626832,-0.9911312795655338,0.13240495324134827,31.563400205444196,80-20
50,80,1.2261115903540907,0.626832,-0.5992795819922743,0.13240495324134827,31.563400205444196,80-20
50,81,2.2968982216047844,0.58264935,-1.7142488714384636,0.13240495324134827,31.563400205444196,80-20
50,82,0.9973582722802556,0.58264935,-0.41470892211393484,0.13240495324134827,31.563400205444196,80-20
50,83,1.492959148490398,0.5873276,-0.9056315489649462,0.13240495324134827,31.563400205444196,80-20
50,84,0.7700958161630036,0.5873276,-0.18276821663755194,0.13240495324134827,31.563400205444196,80-20
50,85,0.6190006856684982,0.65818125,0.039180564426869235,0.13240495324134827,31.563400205444196,80-20
50,86,0.5427936117395674,0.65818125,0.11538763835580002,0.13240495324134827,31.563400205444196,80-20
50,87,1.3564317467948717,0.72931844,-0.6271133068343919,0.13240495324134827,31.563400205444196,80-20
50,88,0.5591615737734486,0.72931844,0.17015686618703119,0.13240495324134827,31.563400205444196,80-20
50,89,0.6590833498792875,0.6184491,-0.0406342579679716,0.13240495324134827,31.563400205444196,80-20
50,90,0.6446045776445776,0.6184491,-0.026155485733261652,0.13240495324134827,31.563400205444196,80-20
50,91,0.6745190769993894,0.6132028,-0.061316266711913814,0.13240495324134827,31.563400205444196,80-20
50,92,0.5465606532356532,0.6132028,0.06664215705182241,0.13240495324134827,31.563400205444196,80-20
50,93,1.0172605021367522,0.6479381,-0.36932242945532523,0.13240495324134827,31.563400205444196,80-20
50,94,0.5660375150543899,0.6479381,0.08190055762703707,0.13240495324134827,31.563400205444196,80-20
50,95,0.6413407051057602,0.60005844,-0.04128226871202245,0.13240495324134827,31.563400205444196,80-20
50,96,0.5734175431166056,0.60005844,0.02664089327713215,0.13240495324134827,31.563400205444196,80-20
50,97,0.9184944841269839,0.61069435,-0.3078001353148806,0.13240495324134827,31.563400205444196,80-20
50,98,0.6818490735653235,0.61069435,-0.07115472475322027,0.13240495324134827,31.563400205444196,80-20
50,99,0.8239077213064715,0.5975799,-0.22632782485642877,0.13240495324134827,31.563400205444196,80-20
50,100,0.5610867175879677,0.5975799,0.03649317886207504,0.13240495324134827,31.563400205444196,80-20
50,101,0.7240030765415141,0.7493037,0.025300621998219808,0.13240495324134827,31.563400205444196,80-20
50,102,0.5394518021214896,0.7493037,0.2098518964182443,0.13240495324134827,31.563400205444196,80-20
50,103,1.4272060089563212,0.79354787,-0.6336581402276835,0.13240495324134827,31.563400205444196,80-20
50,104,0.7668359901556777,0.79354787,0.02671187857295998,0.13240495324134827,31.563400205444196,80-20
50,105,1.4888926461385839,0.72701436,-0.7618782833265416,0.13240495324134827,31.563400205444196,80-20
50,106,0.5254950572344322,0.72701436,0.20151930557761,0.13240495324134827,31.563400205444196,80-20
50,107,1.6247796630575302,0.732867,-0.8919126605703476,0.13240495324134827,31.563400205444196,80-20
50,108,0.7037678197496948,0.732867,0.029099182737487794,0.13240495324134827,31.563400205444196,80-20
50,109,1.3891460031288152,0.65619534,-0.7329506605880742,0.13240495324134827,31.563400205444196,80-20
50,110,0.535633849206349,0.65619534,0.12056149333439192,0.13240495324134827,31.563400205444196,80-20
50,111,0.7783678292887666,0.679471,-0.0988968133585908,0.13240495324134827,31.563400205444196,80-20
50,112,0.4949166551850927,0.679471,0.18455436074508308,0.13240495324134827,31.563400205444196,80-20
50,113,0.8705577670940169,0.6628987,-0.2076590477832564,0.13240495324134827,31.563400205444196,80-20
50,114,0.512584385302198,0.6628987,0.15031433400856253,0.13240495324134827,31.563400205444196,80-20
50,115,0.6181767234522016,0.65662855,0.03845182564676686,0.13240495324134827,31.563400205444196,80-20
50,116,0.5389391192141191,0.65662855,0.11768942988484943,0.13240495324134827,31.563400205444196,80-20
50,117,0.5228069864163614,0.90330034,0.3804933585276389,0.13240495324134827,31.563400205444196,80-20
50,118,0.5506173179945054,0.90330034,0.3526830269494948,0.13240495324134827,31.563400205444196,80-20
50,119,0.5160964232295481,0.80919904,0.293102611938146,0.13240495324134827,31.563400205444196,80-20
50,120,0.5421864131701631,0.80919904,0.26701262199753095,0.13240495324134827,31.563400205444196,80-20
50,121,0.6090397748779,0.7390977,0.13005793954623335,0.13240495324134827,31.563400205444196,80-20
50,122,0.5075435428113553,0.7390977,0.23155417161277803,0.13240495324134827,31.563400205444196,80-20
50,123,0.9746411739302365,0.6710495,-0.3035916982603757,0.13240495324134827,31.563400205444196,80-20
50,124,0.5837289087301588,0.6710495,0.08732056693970203,0.13240495324134827,31.563400205444196,80-20
50,125,0.7665944745879123,0.6983451,-0.0682493498663852,0.13240495324134827,31.563400205444196,80-20
50,126,0.5807860241147741,0.6983451,0.11755910060675301,0.13240495324134827,31.563400205444196,80-20
50,127,0.9698702745171494,0.9466632,-0.02320707366189423,0.13240495324134827,31.563400205444196,80-20
50,128,0.508248287580475,0.9466632,0.4384149132747801,0.13240495324134827,31.563400205444196,80-20
50,129,1.1035947557471266,0.9673614,-0.1362333651564589,0.13240495324134827,31.563400205444196,80-20
50,130,1.1074021232439335,0.9673614,-0.14004073265326578,0.13240495324134827,31.563400205444196,80-20
50,131,1.2253953703703704,0.8488185,-0.37657688940189504,0.13240495324134827,31.563400205444196,80-20
50,132,0.9044401021711366,0.8488185,-0.05562162120266123,0.13240495324134827,31.563400205444196,80-20
50,133,0.6202817329182632,0.6812553,0.06097354805326394,0.13240495324134827,31.563400205444196,80-20
50,134,0.7051356760855684,0.6812553,-0.023880395114041275,0.13240495324134827,31.563400205444196,80-20
50,135,1.6933403775542786,0.72941524,-0.9639251396506836,0.13240495324134827,31.563400205444196,80-20
50,136,0.6356475734355045,0.72941524,0.09376766446809048,0.13240495324134827,31.563400205444196,80-20
50,137,0.89316406449553,0.6937245,-0.19943955144163594,0.13240495324134827,31.563400205444196,80-20
50,138,0.7083288127926777,0.6937245,-0.014604299738783633,0.13240495324134827,31.563400205444196,80-20
50,139,1.3086677003512133,0.8030021,-0.5056655812868822,0.13240495324134827,31.563400205444196,80-20
50,140,1.6622463657407407,0.8030021,-0.8592442466764096,0.13240495324134827,31.563400205444196,80-20
50,141,1.9879143119412517,0.7903193,-1.1975949884015178,0.13240495324134827,31.563400205444196,80-20
50,142,0.7868427322796937,0.7903193,0.003476591260040185,0.13240495324134827,31.563400205444196,80-20
50,143,0.9312841843510778,0.7228317,-0.2084524582768591,0.13240495324134827,31.563400205444196,80-20
50,144,0.8314014509115281,0.7228317,-0.10856972483730931,0.13240495324134827,31.563400205444196,80-20
50,145,1.1464258491230728,0.85789984,-0.2885260044766189,0.13240495324134827,31.563400205444196,80-20
50,146,0.7763566463022102,0.85789984,0.08154319834424362,0.13240495324134827,31.563400205444196,80-20
50,147,1.5875495970848594,0.7617949,-0.8257546723488365,0.13240495324134827,31.563400205444196,80-20
50,148,0.7684309598061546,0.7617949,-0.006636035070131663,0.13240495324134827,31.563400205444196,80-20
50,149,1.6457757205885584,0.7925834,-0.8531923146170313,0.13240495324134827,31.563400205444196,80-20
50,150,0.8024889480008125,0.7925834,-0.009905542029285397,0.13240495324134827,31.563400205444196,80-20
50,151,1.3536300922754945,0.7201199,-0.6335101987246217,0.13240495324134827,31.563400205444196,80-20
50,152,1.2823567472217172,0.7201199,-0.5622368536708444,0.13240495324134827,31.563400205444196,80-20
50,153,1.5055385119411049,0.7528119,-0.7527266032191811,0.13240495324134827,31.563400205444196,80-20
50,154,0.5818457903451398,0.7528119,0.170966118376784,0.13240495324134827,31.563400205444196,80-20
50,155,0.7362712257984946,0.8120597,0.07578847469054961,0.13240495324134827,31.563400205444196,80-20
50,156,1.388769331739815,0.8120597,-0.5767096312507709,0.13240495324134827,31.563400205444196,80-20
100,1,0.4969658684349359,0.6733265,0.17636062387463441,0.12924225628376007,31.94020075406188,95-5
100,2,0.5594414451867578,0.6733265,0.11388504712281255,0.12924225628376007,31.94020075406188,95-5
100,3,0.5297297747038974,0.66619307,0.13646329332359897,0.12924225628376007,31.94020075406188,95-5
100,4,0.5425619971001221,0.66619307,0.12363107092737424,0.12924225628376007,31.94020075406188,95-5
100,5,0.19033167963742367,0.6446812,0.4543495356488312,0.12924225628376007,31.94020075406188,95-5
100,6,0.6144901732295484,0.6446812,0.03019104205670653,0.12924225628376007,31.94020075406188,95-5
100,7,0.2875572588484663,0.68966997,0.4021127078492266,0.12924225628376007,31.94020075406188,95-5
100,8,0.5853400274725274,0.68966997,0.10432993922516542,0.12924225628376007,31.94020075406188,95-5
100,9,0.2287404395570179,0.6635164,0.43477596268755,0.12924225628376007,31.94020075406188,95-5
100,10,0.5688626728479852,0.6635164,0.09465372939658268,0.12924225628376007,31.94020075406188,95-5
100,11,0.16093513863233108,0.656675,0.4957398424849174,0.12924225628376007,31.94020075406188,95-5
100,12,0.5506321050130425,0.656675,0.10604287610420604,0.12924225628376007,31.94020075406188,95-5
100,13,1.5835442956348216,0.7087731,-0.8747712191005503,0.12924225628376007,31.94020075406188,95-5
100,14,0.5416536775030526,0.7087731,0.16711939903121864,0.12924225628376007,31.94020075406188,95-5
100,15,0.8386826278235654,0.70180106,-0.13688156619331637,0.12924225628376007,31.94020075406188,95-5
100,16,0.7546116738469864,0.70180106,-0.05281061221673733,0.12924225628376007,31.94020075406188,95-5
100,17,0.5641927430541668,0.7633905,0.1991977384178486,0.12924225628376007,31.94020075406188,95-5
100,18,0.5981714308608057,0.7633905,0.16521905061120967,0.12924225628376007,31.94020075406188,95-5
100,19,0.47619803677979206,0.6890964,0.21289835442122723,0.12924225628376007,31.94020075406188,95-5
100,20,0.6474670384014133,0.6890964,0.041629352799606,0.12924225628376007,31.94020075406188,95-5
100,21,0.3809486325728596,0.71288085,0.33193221726539723,0.12924225628376007,31.94020075406188,95-5
100,22,0.5422633800458799,0.71288085,0.1706174697923769,0.12924225628376007,31.94020075406188,95-5
100,23,0.2823498495483771,0.6773737,0.395023857746087,0.12924225628376007,31.94020075406188,95-5
100,24,0.5049568655881156,0.6773737,0.17241684170634852,0.12924225628376007,31.94020075406188,95-5
100,25,0.4071613846761267,0.6380557,0.2308942975061853,0.12924225628376007,31.94020075406188,95-5
100,26,0.5546413328107079,0.6380557,0.08341434937160408,0.12924225628376007,31.94020075406188,95-5
100,27,0.48124584189871006,0.66849744,0.18725160130044766,0.12924225628376007,31.94020075406188,95-5
100,28,0.4990493372946499,0.66849744,0.16944810590450782,0.12924225628376007,31.94020075406188,95-5
100,29,0.5015714262933239,0.6745783,0.17300688276581921,0.12924225628376007,31.94020075406188,95-5
100,30,0.5185776198107448,0.6745783,0.15600068924839827,0.12924225628376007,31.94020075406188,95-5
100,31,0.6279465916722167,0.6176444,-0.010302162465368525,0.12924225628376007,31.94020075406188,95-5
100,32,0.5241586238298737,0.6176444,0.09348580537697448,0.12924225628376007,31.94020075406188,95-5
100,33,0.3525832244367942,0.70906585,0.3564826301126138,0.12924225628376007,31.94020075406188,95-5
100,34,0.5536192926055424,0.70906585,0.15544656194386552,0.12924225628376007,31.94020075406188,95-5
100,35,0.4491866431608728,0.71823657,0.269049922429032,0.12924225628376007,31.94020075406188,95-5
100,36,0.7435289994264994,0.71823657,-0.02529243383659463,0.12924225628376007,31.94020075406188,95-5
100,37,0.3581269389273341,0.69961005,0.34148311556561634,0.12924225628376007,31.94020075406188,95-5
100,38,0.5231885668151294,0.69961005,0.17642148767782106,0.12924225628376007,31.94020075406188,95-5
100,39,0.5559640745596995,0.68442434,0.12846026616524553,0.12924225628376007,31.94020075406188,95-5
100,40,0.563550872113997,0.68442434,0.12087346861094805,0.12924225628376007,31.94020075406188,95-5
100,41,0.4321183640680906,0.6867165,0.25459813287633687,0.12924225628376007,31.94020075406188,95-5
100,42,0.5905795451886077,0.6867165,0.09613695175581982,0.12924225628376007,31.94020075406188,95-5
100,43,0.5483962306906057,0.643847,0.09545075798737279,0.12924225628376007,31.94020075406188,95-5
100,44,0.5696616244056869,0.643847,0.07418536427229161,0.12924225628376007,31.94020075406188,95-5
100,45,0.5857294621580762,0.66405976,0.07833029602826413,0.12924225628376007,31.94020075406188,95-5
100,46,0.6534723557461056,0.66405976,0.010587402440234706,0.12924225628376007,31.94020075406188,95-5
100,47,1.4244484579078327,0.644558,-0.7798904454223285,0.12924225628376007,31.94020075406188,95-5
100,48,0.9299157872104746,0.644558,-0.2853577747249705,0.12924225628376007,31.94020075406188,95-5
100,49,0.8957785630804382,0.6251019,-0.2706766391378723,0.12924225628376007,31.94020075406188,95-5
100,50,0.7485650584253708,0.6251019,-0.12346313448280488,0.12924225628376007,31.94020075406188,95-5
100,51,0.5701267226292227,0.70296735,0.1328406230853464,0.12924225628376007,31.94020075406188,95-5
100,52,0.563992680502368,0.70296735,0.13897466521220114,0.12924225628376007,31.94020075406188,95-5
100,53,1.163803774454712,0.6566059,-0.5071978751207582,0.12924225628376007,31.94020075406188,95-5
100,54,1.3065542632252007,0.6566059,-0.6499483638912469,0.12924225628376007,31.94020075406188,95-5
100,55,0.6649859199943575,0.7023801,0.03739420075988442,0.12924225628376007,31.94020075406188,95-5
100,56,0.5949126136363635,0.7023801,0.10746750711787845,0.12924225628376007,31.94020075406188,95-5
100,57,0.6405185533448033,0.6543622,0.013843648345870485,0.12924225628376007,31.94020075406188,95-5
100,58,0.5629560182063307,0.6543622,0.09140618348434315,0.12924225628376007,31.94020075406188,95-5
100,59,0.7221897253672254,0.7983969,0.07620716002782468,0.12924225628376007,31.94020075406188,95-5
100,60,0.6179491828310578,0.7983969,0.18044770256399223,0.12924225628376007,31.94020075406188,95-5
100,61,1.1587687974062975,0.6656656,-0.49310317088041855,0.12924225628376007,31.94020075406188,95-5
100,62,0.7438874858127982,0.6656656,-0.07822185928691927,0.12924225628376007,31.94020075406188,95-5
100,63,0.4422191408822659,0.6325856,0.1903664442350742,0.12924225628376007,31.94020075406188,95-5
100,64,0.5539167101070226,0.6325856,0.0786688750103175,0.12924225628376007,31.94020075406188,95-5
100,65,0.6478326285866911,0.67945063,0.03161800255497149,0.12924225628376007,31.94020075406188,95-5
100,66,0.6265198313492062,0.67945063,0.05293079979245641,0.12924225628376007,31.94020075406188,95-5
100,67,0.5287929052196413,0.64433086,0.11553795396462385,0.12924225628376007,31.94020075406188,95-5
100,68,0.6490537536768787,0.64433086,-0.0047228944926135386,0.12924225628376007,31.94020075406188,95-5
100,69,0.5699609905372405,0.68326837,0.11330737770693067,0.12924225628376007,31.94020075406188,95-5
100,70,0.6177326648351648,0.68326837,0.06553570340900639,0.12924225628376007,31.94020075406188,95-5
100,71,0.7960028937728939,0.7360633,-0.059939592209630965,0.12924225628376007,31.94020075406188,95-5
100,72,0.5431597844169719,0.7360633,0.19290351714629106,0.12924225628376007,31.94020075406188,95-5
100,73,0.6748127627580752,0.6656321,-0.009180634042560087,0.12924225628376007,31.94020075406188,95-5
100,74,0.562371084887335,0.6656321,0.10326104382818013,0.12924225628376007,31.94020075406188,95-5
100,75,0.49353538270757025,0.63850933,0.14497395042612726,0.12924225628376007,31.94020075406188,95-5
100,76,0.5528092303529805,0.63850933,0.08570010278071705,0.12924225628376007,31.94020075406188,95-5
100,77,0.7080545306776558,0.78054166,0.07248712772383348,0.12924225628376007,31.94020075406188,95-5
100,78,0.5669628254731379,0.78054166,0.21357883292835134,0.12924225628376007,31.94020075406188,95-5
100,79,1.6179632879273502,0.69469774,-0.9232655502335636,0.12924225628376007,31.94020075406188,95-5
100,80,1.2261115903540907,0.69469774,-0.531413852660304,0.12924225628376007,31.94020075406188,95-5
100,81,2.2968982216047844,0.6033371,-1.6935611125158867,0.12924225628376007,31.94020075406188,95-5
100,82,0.9973582722802556,0.6033371,-0.39402116319135794,0.12924225628376007,31.94020075406188,95-5
100,83,1.492959148490398,0.63569915,-0.8572599955439257,0.12924225628376007,31.94020075406188,95-5
100,84,0.7700958161630036,0.63569915,-0.13439666321653143,0.12924225628376007,31.94020075406188,95-5
100,85,0.6190006856684982,0.6583499,0.039349185966938816,0.12924225628376007,31.94020075406188,95-5
100,86,0.5427936117395674,0.6583499,0.1155562598958696,0.12924225628376007,31.94020075406188,95-5
100,87,1.3564317467948717,0.7603478,-0.5960839632293504,0.12924225628376007,31.94020075406188,95-5
100,88,0.5591615737734486,0.7603478,0.2011862097920727,0.12924225628376007,31.94020075406188,95-5
100,89,0.6590833498792875,0.6421152,-0.016968174155257976,0.12924225628376007,31.94020075406188,95-5
100,90,0.6446045776445776,0.6421152,-0.002489401920548029,0.12924225628376007,31.94020075406188,95-5
100,91,0.6745190769993894,0.6574783,-0.017040804084502925,0.12924225628376007,31.94020075406188,95-5
100,92,0.5465606532356532,0.6574783,0.1109176196792333,0.12924225628376007,31.94020075406188,95-5
100,93,1.0172605021367522,0.68989944,-0.3273610575566741,0.12924225628376007,31.94020075406188,95-5
100,94,0.5660375150543899,0.68989944,0.1238619295256882,0.12924225628376007,31.94020075406188,95-5
100,95,0.6413407051057602,0.6487569,0.0074162161855910735,0.12924225628376007,31.94020075406188,95-5
100,96,0.5734175431166056,0.6487569,0.07533937817474567,0.12924225628376007,31.94020075406188,95-5
100,97,0.9184944841269839,0.6673756,-0.2511188599471438,0.12924225628376007,31.94020075406188,95-5
100,98,0.6818490735653235,0.6673756,-0.01447344938548345,0.12924225628376007,31.94020075406188,95-5
100,99,0.8239077213064715,0.6062255,-0.21768223073640314,0.12924225628376007,31.94020075406188,95-5
100,100,0.5610867175879677,0.6062255,0.04513877298210067,0.12924225628376007,31.94020075406188,95-5
100,101,0.7240030765415141,0.7837519,0.05974882842293294,0.12924225628376007,31.94020075406188,95-5
100,102,0.5394518021214896,0.7837519,0.24430010284295745,0.12924225628376007,31.94020075406188,95-5
100,103,1.4272060089563212,0.7593182,-0.6678878360246501,0.12924225628376007,31.94020075406188,95-5
100,104,0.7668359901556777,0.7593182,-0.007517817224006573,0.12924225628376007,31.94020075406188,95-5
100,105,1.4888926461385839,0.7466525,-0.7422401621984593,0.12924225628376007,31.94020075406188,95-5
100,106,0.5254950572344322,0.7466525,0.22115742670569227,0.12924225628376007,31.94020075406188,95-5
100,107,1.6247796630575302,0.731647,-0.8931326484396103,0.12924225628376007,31.94020075406188,95-5
100,108,0.7037678197496948,0.731647,0.0278791948682251,0.12924225628376007,31.94020075406188,95-5
100,109,1.3891460031288152,0.6827477,-0.7063982814567571,0.12924225628376007,31.94020075406188,95-5
100,110,0.535633849206349,0.6827477,0.14711387246570906,0.12924225628376007,31.94020075406188,95-5
100,111,0.7783678292887666,0.69595695,-0.08241088386945505,0.12924225628376007,31.94020075406188,95-5
100,112,0.4949166551850927,0.69595695,0.20104029023421882,0.12924225628376007,31.94020075406188,95-5
100,113,0.8705577670940169,0.67374635,-0.19681141966664872,0.12924225628376007,31.94020075406188,95-5
100,114,0.512584385302198,0.67374635,0.1611619621251702,0.12924225628376007,31.94020075406188,95-5
100,115,0.6181767234522016,0.6804433,0.062266563443550305,0.12924225628376007,31.94020075406188,95-5
100,116,0.5389391192141191,0.6804433,0.14150416768163288,0.12924225628376007,31.94020075406188,95-5
100,117,0.5228069864163614,0.87069154,0.3478845514406943,0.12924225628376007,31.94020075406188,95-5
100,118,0.5506173179945054,0.87069154,0.32007421986255025,0.12924225628376007,31.94020075406188,95-5
100,119,0.5160964232295481,0.7565444,0.2404479879528555,0.12924225628376007,31.94020075406188,95-5
100,120,0.5421864131701631,0.7565444,0.21435799801224042,0.12924225628376007,31.94020075406188,95-5
100,121,0.6090397748779,0.7245563,0.11551655198824995,0.12924225628376007,31.94020075406188,95-5
100,122,0.5075435428113553,0.7245563,0.21701278405479463,0.12924225628376007,31.94020075406188,95-5
100,123,0.9746411739302365,0.6652192,-0.3094219861937253,0.12924225628376007,31.94020075406188,95-5
100,124,0.5837289087301588,0.6652192,0.08149027900635242,0.12924225628376007,31.94020075406188,95-5
100,125,0.7665944745879123,0.70134056,-0.06525391844319794,0.12924225628376007,31.94020075406188,95-5
100,126,0.5807860241147741,0.70134056,0.12055453202994026,0.12924225628376007,31.94020075406188,95-5
